FirstName,LastName,Gender,DateofBirth,FatherFirstName,FatherLastName,FatherOccupation,MotherFirstName,MotherLastName,MotherOccupation
Hugh,THOMAS,M,1774-12-01,Lionel,THOMAS,servant,Martha,HILLARD,lab
James,LANE,M,1776-05-03,John,LANE,school teacher,Mary,GEORGE,labourer
Jessie,RATHBURN,F,1784-02-14,James,RATHBURN,grocer,Jessie,VAIL,farmer (smallholder)
James,OHLER,M,1771-11-25,Robert,OHLER,bank cashier,Jessie,HYDE,president of the council of the bahamas
Robert,STEEL,M,1770-06-19,Angus,STEEL,coal miner,Elizabeth,BOWSER,ag lab
William,BENN,M,1776-08-01,Willia,BENN,draper,Christina,SEFTON,painter
Richard,HILL,M,1773-04-21,James,HILL,hotel manager,Isabel,FARMER,linen winder
Helen,ORSBORNE,F,1778-09-17,John,ORSBORNE,accountant,Mary,SHAW,cotton carder
James,NEAME,M,1780-02-17,Patrick,NEAME,labourer,C,THOMAS,farmer
Janet,HIGGINS,F,1773-08-21,John,HIGGINS,industrial blacksmith,Isabella,WEBSTER,domestic servant
James,WOOD,M,1775-08-10,Thomas,WOOD,tenant farmer,Catherine,WILLS,merchant seaman
Jessie,NOBLE,F,1771-04-12,William,NOBLE,guard,Jane,SYKES,woolstapler (dealer)
John,WILLIAMS,M,1771-04-16,Colin,WILLIAMS,solicitor,Magdlen,EDLINGTON,mariner
George,FLETCHER,M,1772-08-03,John,FLETCHER,gardeners lab,Barbara,ROBERTS,wool comber
John,SHIRT,M,1774-08-08,Thomas,SHIRT,clerk,Maggie,STOCK,upholsterer
Andrew,WOOD SENR,M,1771-11-24,Alexander,WOOD SENR,engineer,Jane,STANSFIELD,tanner
George,BRETNELL,M,1772-07-21,Robert,BRETNELL,ag lab,Euphemia,WILDE,labourer
William,FRANCIS,M,1776-04-08,Robert,FRANCIS,police officer,Elizabeth,DIXON,butcher
Robert,MASHFORD,M,1772-11-18,John,MASHFORD,office writer,Margret,DOLLAN,master saddler
Henry,EKINS,M,1774-09-27,Robert,EKINS,mason,Ellen,CURD,tollkeeper
Joan,HILL,F,1773-11-30,Samuel,HILL,coal miner,Annie,FITTON,farmer
James,HARD,M,1773-04-19,David,HARD,blacksmith,Margaret,HARRISON,labourer
Margt,BEVIS,F,1779-02-13,Dond,BEVIS,fitter,Cath,ATKEN DAVIDSON,french polisher
John,GILES,M,1777-10-19,Robert,GILES,iron works labourer,Jessie,BARNES,compositor
Donald,HUSGROVE,M,1774-01-26,Hugh,HUSGROVE,engine fitter,Janet,JENNINGS,basket maker
Alex,JOHNSON,M,1773-11-23,Mathew,JOHNSON,weaver,Mary,PENDRICK,crofter
Roderick,ROBSON,M,1769-04-11,Andrew,ROBSON,farmer,Jean,RAND,farmer
John,ROBSON,M,1769-04-11,Andrew,ROBSON,farmer,Jean,RAND,farmer
Janet,WATON,F,1773-01-26,David,WATON,policeman,Kate,LEWIS,silversmith
William,ADEA,M,1773-08-06,Thomas,ADEA,baker,Catherine,HORN,carpenter
John,GREGSON,M,1777-01-18,Thomas,GREGSON,farmer,Jessie,LEES,labourer
Andrew,MILLER,M,1771-08-30,Alexander,MILLER,wine porter,Eliza,BACCHUR,farmer
John,BICKNELL,M,1774-09-28,Will,BICKNELL,merchant's foreman,Margt,RICHARDSON,lawyers clerk
Mark,TUSTIN,M,1772-05-19,Wm,TUSTIN,policeman,Isabella,LAKE,weaver
Peter,BURGESS,M,1772-10-08,Thomas,BURGESS,bricklayer,Betsy,DIXON,domestic servant
David,BUCK,M,1770-12-07,John,BUCK,chemical works labourer,Janet,RICHARDS,paper mill worker
Jane,CROOKS,F,1775-01-26,William,CROOKS,ag lab,Isabella,COMLE,shear striker
Alexander,LAW,M,1772-11-29,Peter,LAW,coal miner,Jessie,PHILLIPS,inn keeper
Willi,DONALDSON,M,1780-04-04,Alex,DONALDSON,farmer,Agnes,YOUNG,farm foreman
Anne,DONALDSON,F,1780-04-04,Alex,DONALDSON,farmer,Agnes,YOUNG,farm foreman
Philip,TWISSELL,M,1772-01-25,Archibald,TWISSELL,postmaster,Cecilia,FITTON,labourer
Thomas,BETTS,M,1770-02-10,Henry,BETTS,builder,Helen,LEE,farmer
Jessie,DUNNING,F,1771-07-19,Hoeny,DUNNING,medical practitioner,Mary,PHILLIPS,farmer
Robert,DUNNING,M,1771-07-19,Hoeny,DUNNING,medical practitioner,Mary,PHILLIPS,farmer
William,WILT,M,1771-05-26,Irving,WILT,groom and coachman,Elsie,FRY,servant
Marion,MCKANNISTON,F,1771-12-28,James,MCKANNISTON,hawker,Jane,BENSON,clothier
James,HALCRO,M,1770-11-18,John,HALCRO,milliner,Christina,MCGUIRE,engineer
William,YEATES,M,1777-06-11,James,YEATES,labourer,Martha,GRIFFITHS,blacksmith
Elizabeth,RIDING,F,1774-05-12,James,RIDING,butcher,Agnes,NIVEN,miner
Jane,BASS,F,1772-07-15,James,BASS,gardener,Margaret,PARKER,florist
William,BASS,M,1772-07-15,James,BASS,gardener,Margaret,PARKER,florist
Edward,JONES,M,1772-05-01,Willia,JONES,thatcher,Ellen,DAWSON,electrician
John,SCHOFIELD,M,1774-09-07,Walter,SCHOFIELD,wholesale chemist,Margaret,LIVESEY,butcher
Catherine,TELFER,F,1776-07-12,Willia,TELFER,licensed victualler,Jane,HILLIAR,wine merchants clerk
Francis,BUCKLEY,M,1781-03-10,William,BUCKLEY,delver,Jane,BROWN,cooper
Mary,LORD,F,1771-12-04,John,LORD,wetter (printing),Ann,WAIN,miner
Elizabeth,HOLDSWORTH,F,1772-07-02,Alexander,HOLDSWORTH,labourer,Jane,FERRIS,ironmonger
Elizabeth,HARPER,F,1771-07-06,Willia,HARPER,police constable,Jane,HOSKING,store keeper (telephone works)
James,BOND,M,1774-07-12,Walter,BOND,pattern maker,Catherine,CHARLES,blacksmith
John,HAMMAT,M,1770-06-30,Lewis,HAMMAT,blacksmith,Marion,BOWMAN,"civil servant, post office"
John,FULLER,M,1773-11-19,George,FULLER,wesleyan methodist minister,Jessie,GERRING,shoemaker
John,SKILLINGTON,M,1773-12-07,James,SKILLINGTON,curate,Flora,PAUL,gen lab
Thomas,BUCK,M,1772-08-31,Archibald,BUCK,munitions factory worker,Marion,CODES,woolcomber
John,COOPER,M,1771-02-03,James,COOPER,potter,Mary,SMITH,silk weaver
John,DEAEA,M,1772-08-10,Lachlan,DEAEA,labourer,Annie,SENIOR,labourer
James,LARKINS,M,1770-10-11,Alexr,LARKINS,saddler,Eliza,HILLMAN,farmer
William,PRICE,M,1771-02-26,David,PRICE,gardener,Margaret,JONES,manufacturing chemist
Margt,RADCLIFFE,F,1775-03-29,William,RADCLIFFE,farmer's daughter,Catherine,MORTIMER,labourer
Henry,MCLEAN,M,1781-06-23,Andrew,MCLEAN,lab,Anne,PAGE,oil merchant
Robert,ELDER,M,1772-05-12,William,ELDER,shoemaker,Rachel,WITCHELL,silversmith
James,CLARK,M,1772-09-27,Robert,CLARK,ship's master,Glenny,HONEYWELL,accounts clerk
Mary,ELLEY,F,1777-06-06,John,ELLEY,farmer,Catherine,BENNETT,ag lab
William,RACKHAM,M,1774-12-22,David,RACKHAM,gardener,Mary,ADAMS,joiner
John,MCDERMID,M,1771-10-10,John,MCDERMID,labourer,Mary,BEAMER,carpenter
Janet,JANE,F,1771-09-16,Thomas,JANE,fisherman,Rosanna,DOWN,farm bailiff
Robert,POUND,M,1773-08-08,Robert,POUND,r.a.f.,Mary,TEMPLER,builder
Mary,COURTENAY,F,1787-03-27,James,COURTENAY,electrician,Catherine,BELL,lacemaker
Jane,MCNEILL,F,1769-08-11,James,MCNEILL,licensed victualler,Christina,EXWORTHY,tailor
Isabella,MAKER,F,1775-10-28,Willia,MAKER,farmer,Eliza,SAUNDERS,smallholder
George,CHADWICH,M,1773-10-09,Robert,CHADWICH,cattle spice manufacturer,Helen,SAVILL,lacemaker
James,BRIDGES,M,1780-03-29,Thomas,BRIDGES,boot finisher,Maggie,GARDNER,printer
Frederick,MOYES,M,1772-11-28,Patrick,MOYES,lab,Mary,AFFLECK,iron moulder
Charles,LANCASTER,M,1772-05-27,William,LANCASTER,master mariner (sailing ships),Mary,JOHNSON,farm labourer
Mary,GALE,F,1773-03-29,Edward,GALE,gardener,Elizabeth,JOHNSTON,miner
Charles,MORTON,M,1775-01-31,James,MORTON,husbandman,Betsy,HEEBLE,ag lab
Marion,JEPSON,F,1772-08-25,Andrew,JEPSON,gardener,Marion,MARTIN,cordwainer
Alex,LEWIS,M,1773-09-07,Robt,LEWIS,ostler,Mary,ETHEREDGE,groom
Michael,WATT,M,1771-06-15,Peter,WATT,licensed victualler,Euphemia,HADLEY,labourer
Ann,STOWERS,F,1773-12-24,William,STOWERS,methodist minister,Barbara,HUTCHINSON,farmer
Grace,ODEY,F,1772-10-03,Alexr,ODEY,"sergeant, royal marines",Agnes,SMITH,tea merchant
John,WHATTON,M,1773-01-13,Jas,WHATTON,council gardener,Eliza,GUTTRIDGE,lieutenant - highland regiment
Johan,BROWN,F,1773-01-15,Thomas,BROWN,yeoman farmer,Rebecca,MASON,captain of militia
Adam,BROWN,M,1773-01-15,Thomas,BROWN,yeoman farmer,Rebecca,MASON,captain of militia
John,LING,M,1791-03-30,William,LING,miner,Margaret,ROGERS,gardener
Mary,COOKSON,F,1776-07-26,Adam,COOKSON,lab,Mary,HODGKINSON,blacksmith
Michael,MEADOWCROFT,M,1772-04-16,Daniel,MEADOWCROFT,shoemaker,Isabell,ROWE,family cook
Samuel,MACKAY,M,1776-04-20,John,MACKAY,corn miller,Anabella,NASH,stationer
Robert,HOOP,M,1776-10-29,Joseph,HOOP,auctioneer,Eliza,BIRD,bookkeeper
Mary,HODGSON,F,1779-06-08,James,HODGSON,drover,Janet,RIEVERTS,french polisher
William,THOMAS,M,1774-03-21,Robert,THOMAS,carpenter,Jessie,KEALY,ag lab
Barbara,EVANS,F,1772-10-09,Robert,EVANS,labourer,Isabell,CRULLON,tailor
Crawford,MCMILLAN,M,1776-02-29,John,MCMILLAN,labourer,Margaret,PRIOR,cellarman
George,MCTIGNE,M,1771-09-04,John,MCTIGNE,mineral guard (railway),Janet,MILLER,labourer
Janet,DAVID,F,1777-09-13,James,DAVID,gas stoker,Catherine,WOOD,cement works labourer
Jane,SOUTHWORTH,F,1791-04-08,Stephan,SOUTHWORTH,paint manufacturer,Margret,IVESON,lab
Peter,BONCHER,M,1770-12-21,James,BONCHER,butcher,Margaret,CHAMBERS,carpenter
Sarah,FORD,F,1772-04-27,Archibald,FORD,tailor,Mary,JOBLING,needlewoman
George,WILCOXEN,M,1772-09-10,Hugh,WILCOXEN,platelayer,Sarah,CREE,lab
John,HALLIWELL,M,1774-04-11,James,HALLIWELL,labourer,Catherine,PRICKETT,labourer
Donald,PEDDIE,M,1773-09-24,John,PEDDIE,carman,Margt,LAWRIE,farmer
James,NIVEN,M,1775-07-09,Andrew,NIVEN,overman at iron works,Margaret,SNOOK,building contractor
John,ADEA,M,1774-08-31,James,ADEA,ag lab,Mary,MACKEY,japanner
Adam,MARSHALL,M,1776-09-09,John,MARSHALL,carpenter,Agnes,BARLOW,packer
Julia,JONES,F,1772-11-29,Thomas,JONES,miner,Mary,HEALD,soldier
Peter,WOOLEY,M,1779-11-02,James,WOOLEY,dyer,Mary,WHALLEY,milliner
Andrew,WOOLEY,M,1779-11-02,James,WOOLEY,dyer,Mary,WHALLEY,milliner
William,SMITH,M,1772-04-02,Robert,SMITH,policeman,Annie,DAWKINS,baker
David,SMITH,M,1772-03-28,Thomas,SMITH,gardener,Annie,WRIGHT,cotton spinner
Robert,VIZE,M,1772-01-25,Francis,VIZE,"hay, straw and corn merchant",Mary,COPPEN,bricklayer
Bridget,THOMPSON,F,1772-03-13,David,THOMPSON,carpet manufacturer,Elizabeth,HILL,pumpsman (colliery)
Agnes,LEESBY,F,1773-08-13,Richard,LEESBY,labourer,Helen,LOGAN,farmer
Maggie,PILLAR,F,1771-12-15,Joseph,PILLAR,master joiner,Ellen,EDWARD,joiner
Allan,CALVERT,M,1772-05-13,Robert,CALVERT,labourer,Elizabeth,HOLLINS,maltster
Dun,MATHIE,M,1772-10-11,James,MATHIE,metropolitan policeman,Prahala,HAYHURST,sawyer
Catherine,NEWMAN,F,1770-12-02,James,NEWMAN,servant,Maria,HARRIS,hardware & colour merchant
Willia,RILEY,M,1772-07-16,Henry,RILEY,clerk,Bridget,JOHNSON,civil engineer
Maurice,JONES,M,1772-09-29,William,JONES,physicist,Margaret,LOCH,brass tube manufacturer
Elizabeth,SINCLAIR,F,1777-09-18,James,SINCLAIR,tube welder,Mary,BREK,"royal navy, captain"
Emily,RICHARDSON,F,1776-02-24,John,RICHARDSON,labourer,Ann,YATES,grocery clerk
Thomas,BURNS,M,1774-12-23,Thomas,BURNS,butcher,Isabella,JONES,farmer
Ann,SMITH,F,1779-05-27,William,SMITH,shoemaker,Agnes,JONES,coal miner
Elizabeth,ROSS,F,1772-01-12,William,ROSS,carter/carrier,Margaret,HOLLOWAY,land owner
Mary,WILES,F,1772-12-10,James,WILES,fisherman,Sophia,FERMANDAY,boat builder
Ann,TYRES,F,1774-04-22,Angus,TYRES,labourer,Jamesina,WELLS,servant
John,LOMAS,M,1770-03-30,Will,LOMAS,worsted weaver,Jessie,BEST,die-sinker
Jessie,LOMAS,F,1770-03-30,Will,LOMAS,worsted weaver,Jessie,BEST,die-sinker
Richd,ELLIS,M,1774-06-15,Michael,ELLIS,painter and decorator,Margaret,LLOYD,farm labourer
Catherine,ELKINS,F,1772-11-20,Robert,ELKINS,ag lab,Bridget,TURNER,brewer
John,ROBERTSON,M,1772-03-21,Matthew,ROBERTSON,mason,Mary,BARNES,landowner
William,ALLAN,M,1773-01-12,James,ALLAN,engine fitter,Jane,CLATON,landed gentleman
John,THOMPSON,M,1779-12-01,John,THOMPSON,lab,Grace,DAKER,labourer
Mary,DAY,F,1773-11-17,Thomas,DAY,salesman,Bridget,SMITH,school inspector
Jean,ROOPER,F,1772-04-05,Alfred,ROOPER,labourer,Jessie,LAMB,servant
Jane,GIBBS,F,1772-02-23,Francis,GIBBS,butcher,Elizabeth,DAVEY,servant
Mary,NUDD,F,1774-08-09,William,NUDD,farmer,Isabella,RUMFIT,saddler
George,PHILLIPPE,M,1772-01-02,Thomas,PHILLIPPE,woollen manufacturer,Isabella,EDMUNDS,ag lab
David,CAMERON,M,1771-01-11,Will,CAMERON,r n seaman,Alice,SMITH,gold cutter
John,BAKER,M,1770-11-21,John,BAKER,engine servant,Isabella,GRAHAM,waterside labourer
Walter,AYRES,M,1772-08-20,John,AYRES,gardener,Isabella,DUNCAN,mason
Mary,MUSHET,F,1773-11-19,John,MUSHET,stationer,Ann,BROWN,mine agent
Grace,BROWNE,F,1775-07-27,Andrew,BROWNE,shop assistant,Helen,BRECKEL,draper and milliner
Alexander,SUFFOLK,M,1777-12-26,Jeremiah,SUFFOLK,plumber,Christina,TOMBS,sword blade maker
Isabella,ARTHUR,F,1773-05-22,Thomas,ARTHUR,blacksmith,Mary,HOLLAND,farmer
Robert,MITCHENER,M,1770-11-26,Hugh,MITCHENER,pianoforte maker,Elizabeth,CORNELL,boot repairer
Julia,PRICE,F,1773-04-13,William,PRICE,clay tobacco pipe maker,Janet,HARTLEY,cotton winder
Catherine,MYERS,F,1780-10-04,William,MYERS,stoker (colliery worker),Johanna,POTTER,housekeeper
Michael,TOWNER,M,1776-08-12,Francis,TOWNER,farmer,Mary,MANN,iron turner
Robert,MAWSON,M,1773-06-28,James,MAWSON,domestic servant,Elizabeth,SMITH,grocer
John,COOMBS,M,1771-05-22,William,COOMBS,farm lab,Mary,FERGUSON,royal navy
Helen,DOUR,F,1780-01-30,David,DOUR,clerk,Ann,KENNEDY,domestic servant
Willi,ROBINSON,M,1775-04-27,John,ROBINSON,baker,Eliza,LEWIN,saddler
Anna,BEEWELL,F,1773-11-25,Wm,BEEWELL,brass founder,Margaret,PROSSER,plasterer
James,SAINSBURY,M,1779-03-20,Andrew,SAINSBURY,shopkeeper,Cathr,WHEATLEY,cordwainer
Janet,WILLIAMS,F,1778-04-10,James,WILLIAMS,mason,Christina,JACKSON,labourer
Ellen,COLES,F,1773-07-25,William,COLES,labourer,Helen,BAKER,coppersmith
Thomas,FANKA,M,1780-09-29,George,FANKA,schoolmistress,Mary,BINGHAM,farmer
Cathrine,DANNILS,F,1776-05-13,Alexander,DANNILS,ag lab,Margaret,LEACH,iron turner
Ann,JONES,F,1778-09-09,Alexander,JONES,baker,Jane,WALMSLEY,coal merchant
Margaret,MCPHERSON,F,1776-08-17,Walter,MCPHERSON,gardener,Jessie,BODEN,coal miner
Elizabeth,LYNN,F,1775-04-22,Alexander,LYNN,shipyard blacksmith,Ann,CLARK,gentlemans servant
Alexander,LIVINGSTON,M,1778-11-05,Thos,LIVINGSTON,leather dresser,Christina,CARRUTHERS,tailor
Jane,VERNEY,F,1775-05-10,Robert,VERNEY,bookbinder,Margaret,MARSHMAN,bricklayer
Alexander,ROBERTS,M,1780-11-28,Willia,ROBERTS,domestic servant,Mary,DUNN,warehouse assistant
Rebecca,HANNIS,F,1771-01-08,Stewart,HANNIS,wire worker,Agnes,PALLET,shoe maker
Peter,DERBYSHIRE,M,1771-05-13,Alexander,DERBYSHIRE,customs service,Elisabeth,ARTHUR,labourer
James,BROWN,M,1775-10-12,William,BROWN,lab,Christina,STUDLEY,labourer
James,BISHOP,M,1776-01-27,Alexander,BISHOP,framework knitter (gloves - cotton ),Jessie,ANDERSON,labourer
Elizabeth,CROOK,F,1772-12-14,Edwd,CROOK,fitter (of engines into ships),Fanny,WILLIAMS,miner
Barbara,MCNEILL,F,1784-03-23,Thomas,MCNEILL,farmer,Esther,STEUT,parlour maid
Charles,JONES,M,1775-02-23,John,JONES,clerical work for post card manufacturer,Margaret,SWARBRICK,railway guard
Willia,JONES,M,1775-02-23,John,JONES,clerical work for post card manufacturer,Margaret,SWARBRICK,railway guard
James,NEVIL,M,1772-02-08,Robert,NEVIL,school master,Jean,NICHOLAS,carpenter
Janet,MILES,F,1778-03-25,Thomas,MILES,shoemaker,Isabella,WATSON,farmer
Janet,COVE,F,1775-11-13,John,COVE,farmer,Jessie,FRASER,motor engine assembler
Georgina,WOODHAM,F,1771-10-06,James,WOODHAM,miner,Agnes,WILLIAMS,labourer
Sarah,HOLDEN,F,1775-12-30,Louis,HOLDEN,joiner,Margaret,MACLENNAN,wine merchants clerk
Ellen,HOLDEN,F,1775-12-30,Louis,HOLDEN,joiner,Margaret,MACLENNAN,wine merchants clerk
Isabella,HOPKINSON,F,1773-03-20,John,HOPKINSON,watchmaker,Hellen,MARSH,mechanic
Christina,WOODCOCK,F,1770-12-23,John,WOODCOCK,foreman painter,Janet,WALTON,saddler and collar maker
Thomas,SPARK,M,1772-08-21,James,SPARK,blacksmith,Grace,IRVIN,mechanic
George,PATRICK,M,1772-12-07,Robt,PATRICK,general lab,Maryann,WILLIAMS,shoemaker
Jane,N.,F,1779-04-26,John,N.,platelayer,Anne,BEVAN,brewer
David,RICHARDSON,M,1774-08-11,William,RICHARDSON,master blacksmith,Jessie,HILL,farmer
Margaret,FORD,F,1777-04-12,Will,FORD,bread baker,Helena,FINN,watchmaker
Jane,PRICE,F,1775-09-02,Alexr,PRICE,ornamental painter,Janet,BROCK,builders labourer
Alexander,MASSON,M,1774-11-14,Willia,MASSON,governess,Margaret,BINNS,spinner
Sybella,PASCOE,F,1773-11-10,George,PASCOE,ladys maid,Jeannie,DREGHORN,mariner
Amy,SHARMAN,F,1776-06-01,Willia,SHARMAN,wheelwright,Agnes,LOVERING,victualler
Jane,COLE,F,1777-05-02,Henry,COLE,governess,Jane,AKINNAN,jailor
Peter,HOOPER,M,1779-10-14,Will,HOOPER,ag lab,Ann,MACDONALD,miner
Thomas,GRAY,M,1775-11-06,John,GRAY,stone mason,Isabella,VINE,provision dealer
Andrew,MOFFATT,M,1774-01-16,Peter,MOFFATT,packer,May,DUFF,labourer
Sarah,BOND,F,1781-02-23,Patrick,BOND,pilot,Elizabeth,FORSTER,joiner
Maggie,ODELL,F,1776-11-29,James,ODELL,straw bonnet maker,Jane,LILBURN,carpenter
Alexander,GOULD,M,1775-05-04,John,GOULD,ag lab,Rachael,MITCHELL,shoemaker
Alice,SANDFORD,F,1775-03-27,Charles,SANDFORD,clogger,Margaret,BETS,framesmith
Ellen,BREWER,F,1774-08-30,David,BREWER,blacksmith,Catherine,HENDEN,lockmaker
Margaret,LLOYD,F,1774-05-06,Francis,LLOYD,bricklayer,Mary,KEMP,"storekeeper, royal navy"
Mary,BEANTON,F,1770-12-19,Alexander,BEANTON,whip maker,Catherine,GLADSTON,real estate agent
Sarah,LEE,F,1773-07-25,John,LEE,domestic servant,Alexander,CHURCHWARD,provisions merchant
Isabella,POTTER,F,1775-11-25,Robert,POTTER,mason,Margaret,ARMSTRONG,bookseller and stationer
David,MCFIE,M,1774-03-01,John,MCFIE,butcher,Margaret,JOHNSON,butcher
Jeanie,HOWARTH,F,1773-06-09,David,HOWARTH,colliery manager,Isabella,MARLYN,gardener
George,CLIPSON,M,1775-08-17,Willi,CLIPSON,comber,Margaret,DAVIES,stationers paper ruler
Alice,BOND,F,1775-09-05,David,BOND,ag lab,Janet,WILD,farmer
Mary,LIGHTBODY,F,1771-04-13,Willia,LIGHTBODY,labourer,Margaret,SOWDEN,farmer
James,FORSTER,M,1773-12-16,Alexander,FORSTER,weaver,Ann,SPENCE,brick yard owner
Helen,RYLEY,F,1773-09-17,Edward,RYLEY,coachsmith,Jessie,WILLIAMSON,carpenter
Margaret,ANDERSON,F,1772-02-02,Peter,ANDERSON,ag lab,Margret,SCOTT,indian civil servant
Andrew,ANDERSON,M,1772-02-02,Peter,ANDERSON,ag lab,Margret,SCOTT,indian civil servant
David,DICKENSON,M,1773-09-08,Alex,DICKENSON,yeoman,Jessie,CHAMBERS,paper maker
Jane,MINTO,F,1780-11-05,Robert,MINTO,lab,Catherine,TARRANT,housepainter
Margaret,SMITH,F,1775-11-21,James,SMITH,carpenter,Christina,MAKCHAM,farmer
Duncan,HARRISON,M,1774-08-11,William,HARRISON,bootmaker,Jane,GREEN,type founder
Johan,BELL,F,1773-01-18,James,BELL,tailoress,Janet,THING,seaman
Helen,BRADING,F,1774-03-06,James,BRADING,fisherman,Henrietta,HANCOCK,labourer
Thomas,WHEELER,M,1782-11-02,John,WHEELER,typist,Isabella,LESSITER,labourer
Robert,WATSON,M,1779-04-06,Charles,WATSON,mariner,Jane,DAVIDSON,weaver
Willia,ROGERS,M,1779-06-29,James,ROGERS,gardener,Mary,LIGHT,midwife
George,JAGGINS,M,1775-09-01,James,JAGGINS,farmer,Isabella,HILL,servant
David,WRIGHT,M,1776-08-31,Alexander,WRIGHT,coach painter,Maggie,LAWRENCE,ag lab
Andrew,PIKE,M,1778-01-09,Archd,PIKE,smith,Ann,GOUGH,warehouseman
Jane,FRASER,F,1775-07-09,John,FRASER,servant,Maggie,FAIRGRIEVE,wheelwright
Catherine,WOOLLEY,F,1776-01-01,Alexander,WOOLLEY,woodman,Cathrine,WADE,ag lab
Ann,THOMAS,F,1771-01-27,James,THOMAS,quarryman,Jessie,BISHOP,boot & shoe maker
John,KELLY,M,1772-09-22,Alexander,KELLY,farm labourer,Marion,SHOULDER,master tailor
Walter,CHAPMAN,M,1773-03-14,John,CHAPMAN,farmer,Jane,MILLINS,dresmaker
David,MOORE,M,1775-04-01,Peter,MOORE,carpenter and gilder,Hellen,HOLLIDAY,commercial traveller
Jessie,WHEELER,F,1771-11-06,Will,WHEELER,mason,Sarah,RIDINGS,hosier
Mary,MASON,F,1772-10-08,Angus,MASON,cabinet maker,Mary,TARR,baptist minister
Peter,WHITE,M,1777-07-30,Willi,WHITE,gardener,Barbara,COLES,cottager
James,GALLAGHER,M,1772-08-25,Charles,GALLAGHER,hat manufacturer,Isabella,PURDY,fancy glass worker
Charles,PAINE,M,1772-07-13,John,PAINE,miner,Mary,POYTRESS,dressmaker
Jane,STEWART,F,1774-12-10,George,STEWART,annealer at nail works,Marykate,LAMBLE,weaver
Margaret,NORMAN,F,1772-11-18,David,NORMAN,master painter,Jemima,HILL,runholder & farmer
Susan,NORMAN,F,1772-11-18,David,NORMAN,master painter,Jemima,HILL,runholder & farmer
Charles,WAIT,M,1771-10-13,George,WAIT,railway stoker,Christina,NORRINGTON,care assistant
John,LYONS,M,1776-06-12,Alexr,LYONS,steel foundry moulder,Margret,PERKINS,paper bag manufacturer
Eliza,ROBSON,F,1773-03-22,Andrew,ROBSON,farmer,Jean,RAND,farmer
Angus,BRIEN,M,1774-08-12,Will,BRIEN,analytical chemist,Mary,COMPTON ,gpo vanman (horse)
David,QUARLE,M,1770-12-15,Robert,QUARLE,sea captain,Margt,POWER,bank clerk
John,RICHARDSON,M,1782-09-17,John,RICHARDSON,station master,Marion,LOWMAN,domestic servant
Eliza,GRANT,F,1775-04-19,James,GRANT,mariner,Ann,ANDERSON,servant
George,DRYAL,M,1773-04-14,James,DRYAL,labourer,Christian,BRANDON,brickmaker
Catherine,LINNEY,F,1776-04-04,William,LINNEY,farmer,Christina,MARBLEW,coal miner
Mary,MORAN,F,1779-03-28,Edward,MORAN,coachman,Ann,SYMON,tailor
Margaret,SMITH,F,1777-03-13,John,SMITH,tradesman,Elisabeth,JAMIESON,plumber
Alice,GIBBONS,F,1774-12-27,David,GIBBONS,bookseller,Margaret,SHAW,railway signalman
Margaret,TURNER,F,1779-02-05,Andrew,TURNER,railway wagon repairer & builder,Annie,GUNTER,tobacconist
Edward,STONE,M,1774-10-18,Duncan,STONE,land owner,Jean,VAUGHAN,farmer
John,MOSES,M,1773-03-19,John,MOSES,pickermaker,Helen,BRIDGES,cottager
Will,CLARK,M,1777-04-28,William,CLARK,labourer,Isabella,HUGHES,spinner (flax mill)
Duncan,LANGLEY,M,1773-02-03,George,LANGLEY,limestone miner,Jane,BARKER,labourer
John,KILBEY,M,1779-07-26,Alexander,KILBEY,assistant gown hand in couture fashion house,Barbara,WRIGHT,labourer in hm dockyard
Mary,COOPER,F,1771-11-27,John,COOPER,surgical instrument maker,Margaret,DAVIES,combing overlooker
Peter,KNOX,M,1774-05-09,Jno,KNOX,labourer,Elizabeth,DOBSON,housekeeper
Agnes,HUTCHISON,F,1774-05-02,James,HUTCHISON,general labourer,Hellen,NODGE,tanner & currier
Annie,MARGISON,F,1784-12-14,Andrew,MARGISON,lab,Jessie,MELLIS,shoemaker
Hugh,SNOOK,M,1777-03-19,Peter,SNOOK,engineers fitter,Eliza,PHIPPS,farmer
Mary,STEWART,F,1771-12-18,Alex,STEWART,sailor,Mary,MARCH,farm bailiff
Mary,YEATES,F,1776-11-12,William,YEATES,farmer,Helen,ALLEN,farmer
Mary,BILLING,F,1773-12-18,John,BILLING,blacksmith,Jean,GALLWER,labourer
Maggie,PENDLETON,F,1774-10-04,William,PENDLETON,domestic servant,Helen,SCOTT,carpenter
Isabella,LOVATT,F,1775-06-27,William,LOVATT,cabinet maker,Lillias,HUGHES,jeweller and watchmaker
John,SPENCE,M,1786-08-18,Robert,SPENCE,gentlemans club porter,Lucia,BRADBURY,blacksmith
Alexander,SPENCE,M,1786-08-18,Robert,SPENCE,gentlemans club porter,Lucia,BRADBURY,blacksmith
Jane,FARROW,F,1774-01-20,Henry,FARROW,rector,Stewart,MUNDY,shoemaker
George,BALE,M,1772-07-03,James,BALE,sailmaker,Janet,SAVILL,carter
Ann,GRAVE,F,1772-07-16,John,GRAVE,sawyer,Kate,SHORTLAND,mariner
William,HOOP,M,1775-08-11,Duncan,HOOP,ag lab,Agnes,BOWLES,teamster
George,TALLIS,M,1775-01-22,Wm,TALLIS,plumber and gas fitter,Margaret,PRICE,collier
