rec-id,FirstName,LastName,Gender,DateofBirth,FatherFirstName,FatherLastName,FatherOccupation,MotherFirstName,MotherLastName,MotherOccupation
rec-4102-org,John,BRADY,M,1766-12-13,John,BRADY,brush maker,Annie,PACKER,labourer
rec-4103-org,Magdalene,MILLWARD,F,1767-03-12,James,MILLWARD,police constable,Isabella,MORTON,papermaker
rec-4104-org,James,BRADLEY,M,1780-03-31,John,BRADLEY,saddler,Janet,SHELFORD,watchmaker
rec-4105-org,Mary,CRAWFORD,F,1765-06-19,John,CRAWFORD,progress clerk,Annie,KINVER,labourer
rec-4106-org,Elizabeth,YARLETT,F,1764-05-03,William,YARLETT,coal miner,Mary,HUNTER,ag lab
rec-4107-org,John,WALSH,M,1764-08-12,John,WALSH,farmer,Mary,POTHILL,mechanical research engineer
rec-4108-org,James,CAMPBELL,M,1774-08-18,John,CAMPBELL,butcher,Harriet,REED,parish road labourer
rec-4109-org,Margt,WIGGEN,F,1768-11-01,James,WIGGEN,butcher,Margaret,HARRIS,market manager
rec-4110-org,Isabella,KIRRIGAN,F,1762-05-23,Robert,KIRRIGAN,beatster (fishing net repairs),Matilda,STRUTHERS,husbandman
rec-4111-org,Agnes,MORDIN,F,1763-05-10,Thomas,MORDIN,prison warder,Elizabeth,REEDS,house decorator
rec-4112-org,Elizabeth,BUTTERS,F,1763-12-10,Francis,BUTTERS,lab,Elizabeth,LUPTON,labourer
rec-4113-org,Charles,HICKEY,M,1764-11-30,John,HICKEY,baker,Jane,DAVIES,weaver
rec-4114-org,Eliza,HICKEY,F,1764-11-30,John,HICKEY,baker,Jane,DAVIES,weaver
rec-4115-org,Joseph,WYKES,M,1763-09-17,William,WYKES,solicitor,Mary,MCGREGOR,rope maker
rec-4116-org,Alexr,SHEPHERD,M,1761-11-29,John,SHEPHERD,farmer,Maggie,WATTS,gpo sorter
rec-4117-org,Mary,BOWKER,F,1765-02-18,Thomas,BOWKER,tin worker,Mary,PETRIE,labourer
rec-4118-org,Will,DAVIES,M,1762-05-27,Peter,DAVIES,farm lab,Agnes,CHAMBERS,cowman
rec-4119-org,David,DAVIS,M,1769-01-21,Andrew,DAVIS,bricklayer,Ellen,RAWSON,crofter
rec-4120-org,William,SIMMONDS,M,1769-05-29,John,SIMMONDS,farm lab,Elizabeth,DRIVER,blacksmith
rec-4121-org,Robert,WHITE,M,1763-06-30,Henry,WHITE,tailor,Margaret,BURGESS,lab
rec-4122-org,Annie,BLAKE,F,1768-08-21,Thomas,BLAKE,warehouseman,Elizabeth,NORRIS,miner
rec-4123-org,Alexander,CAMP,M,1767-01-22,James,CAMP,domestic servant,Euphemia,BURKE,ship broker & agent
rec-4124-org,Margaret,FOX,F,1763-08-02,William,FOX,collier,Elspet,MARTA,mariner
rec-4125-org,Helen,PEARCE,F,1764-09-18,William,PEARCE,power loom weaver,Jemima,DALLISON,wool comber
rec-4126-org,Robert,HARGREAVES,M,1768-05-14,James,HARGREAVES,road labourer,Jeanie,LANCET,railway guard
rec-4127-org,Emily,JONCEY,F,1766-03-09,Donald,JONCEY,cabinet maker,Jessie,CARTER,carpenter
rec-4128-org,Mary,LEWIS,F,1770-06-21,John,LEWIS,clerk,Ann,MCINRAY,police sergeant
rec-4129-org,Joseph,DAVIS,M,1764-07-10,John,DAVIS,pier labourer,Jane,POWELL,iron dresser
rec-4130-org,Margaret,DAVIS,F,1764-07-10,John,DAVIS,pier labourer,Jane,POWELL,iron dresser
rec-4131-org,Ann,JONES,F,1765-10-04,Andrew,JONES,weaver,Isabella,DAVIS,gardener
rec-4132-org,Margaret,FATE,F,1762-12-08,Archd,FATE,oriform machinist,Ann,FIELDING,dressmaker
rec-4133-org,Mary,ADAM,F,1766-12-29,Alexander,ADAM,carpenter,Jane,MARKS,infants teacher
rec-4134-org,Marion,CAMPBELL,F,1764-04-24,Donald,CAMPBELL,yeoman farmer,Mary,MITCHELL,farmer
rec-4135-org,Jane,SMITH,F,1772-03-20,Willi,SMITH,farmer,Elizabeth,LAKE,customs service
rec-4136-org,Elisabeth,BURCHALL,F,1770-07-28,John,BURCHALL,commission merchant,Mary,URQUART,farmer
rec-4137-org,Evelyn,BURCHALL,F,1770-07-28,John,BURCHALL,commission merchant,Mary,URQUART,farmer
rec-4138-org,Evangeline,BLAKE,F,1764-05-01,Willia,BLAKE,milliner,Helen,COLLINS,cutler
rec-4139-org,Mary,BLAKE,F,1764-05-01,Willia,BLAKE,milliner,Helen,COLLINS,cutler
rec-4140-org,James,RIDGWAY,M,1762-10-31,Henry,RIDGWAY,inn keeper,Marjory,SMITH,engraver
rec-4141-org,Robt,FORSTER,M,1763-11-22,Henry,FORSTER,coal mine labourer,Helen,DIXON,dressmaker
rec-4142-org,Janet,PRESTON,F,1767-06-08,Stephen,PRESTON,mason,Helen,REID,draper
rec-4143-org,Emily,GAY,F,1766-08-31,David,GAY,registered fever nurse,Janet,THOMPSON,publican - licensed victualler
rec-4144-org,James,HICK,M,1762-06-12,Alexander,HICK,turner,Jane,MELLOR,yeoman
rec-4145-org,Angus,REEVES,M,1763-03-09,Malcolm,REEVES,labourer,Mary,WEBB,lighterman
rec-4146-org,Murray,WEDMAN,M,1767-10-17,James,WEDMAN,lab,Agnes,GREIG,groom
rec-4147-org,Janet,HYND,F,1767-08-09,John,HYND,shoe pressman,Jane,PAGE,baker
rec-4148-org,Katherine,HAWKINS,F,1763-12-31,Archd,HAWKINS,accounts clerk,Agnes,NEILL,nail maker
rec-4149-org,John,BROWN,M,1768-07-22,Bernard,BROWN,clerk,Janet,REABEA,farmer
rec-4150-org,Mary,MOORE,F,1763-08-28,John,MOORE,butler,Elizabeth,WHITEHEAD,labourer
rec-4151-org,Elizabeth,GREGORY,F,1763-09-21,William,GREGORY,dress maker,Susanna,TOWNSEND,carpenter
rec-4152-org,Alexander,ROSS,M,1764-10-14,Francis,ROSS,brush maker,Janet,EADE,servant
rec-4153-org,James,WASDEL,M,1762-09-13,William,WASDEL,carpet planner,Jane,WRIGHT,artist
rec-4154-org,Francis,EVANS,M,1764-08-02,John,EVANS,mariner,Lilly,BELL,porter
rec-4155-org,Elizabeth,JOHNSTONE,F,1776-01-11,Archibald,JOHNSTONE,carpenter,Jane,SPARROW,iron moulder
rec-4156-org,James,HESP,M,1767-11-24,William,HESP,bootmaker,Mary,ASHTON,yeast manufacturers clerk
rec-4157-org,John,PARKER,M,1764-11-06,James,PARKER,smelter,Margaret,HOWARTH,hospital cook
rec-4158-org,James,BEADDOCK,M,1761-12-26,George,BEADDOCK,carpenter,Marion,CROSS,lab
rec-4159-org,James,RIMMER,M,1762-11-29,Patk,RIMMER,silk weaver,Jane,BECK,cab owner
rec-4160-org,Mary,JONES,F,1762-08-12,Thomas,JONES,farm servant,Jean,RICHARDSON,stonemason
rec-4161-org,Margaret,CRIMP,F,1767-10-22,William,CRIMP,wheelwright,Elizabeth,CAWDOR,labourer
rec-4162-org,Alison,WALTERSON,F,1763-08-18,William,WALTERSON,carrier,Maggie,RATTERY,watchmaker
rec-4163-org,James,SIMS,M,1769-07-22,Angus,SIMS,commercial clerk,Janet,GARDINER,railway porter
rec-4164-org,Mary,BEALES,F,1763-08-15,Allan,BEALES,tailor,Isabella,FOX,box maker
rec-4165-org,John,SMITH,M,1767-02-19,William,SMITH,baker,Barbara,MCDONALD,smith
rec-4166-org,Elizabeth,JONES,F,1766-02-06,John,JONES,furniture salesman,Margret,ELVREY,labourer
rec-4167-org,Robert,JONES,M,1766-02-06,John,JONES,furniture salesman,Margret,ELVREY,labourer
rec-4168-org,John,MCADAM,M,1769-01-26,Charles,MCADAM,farmer,Lizzie,ADAMS,servant
rec-4169-org,Charles,FARRINGTON,M,1761-12-02,William,FARRINGTON,shop assistant,Margaret,DIBDON,shoemaker
rec-4170-org,Elizabeth,SMITH,F,1763-09-18,Willi,SMITH,domestic servant,Jane,BARLOW,lab
rec-4171-org,Mary,ARIS,F,1766-09-15,John,ARIS,farmer,Elizabeth,JONES,hotel keeper
rec-4172-org,Charles,MILLS,M,1763-09-12,Matthew,MILLS,grocer,Jane,WATERMAN,mariner
rec-4173-org,George,BALE,M,1764-04-19,George,BALE,coachman (domestic),Elizabeth,COOK,tin plate worker
rec-4174-org,Hugh,JONES,M,1763-11-24,James,JONES,silk dyer,Jane,JOHNSON,solicitor
rec-4175-org,Annie,TURNER,F,1764-03-25,Andrew,TURNER,cotton spinner,Mary,HUGHES,"carpenter, tramways"
rec-4176-org,John,GEDDES,M,1764-05-07,John,GEDDES,weaver,Annie,WALMSLEY,blacksmith
rec-4177-org,Margaret,WELES,F,1762-10-04,William,WELES,labourer,Jane,KELTY,labourer
rec-4178-org,William,GOODE,M,1769-03-25,George,GOODE,farmer,Ann,BYFIELD,clerk
rec-4179-org,James,WILLETT,M,1771-02-16,John,WILLETT,munitions worker,Sarah,CUMBER,blacksmith
rec-4180-org,Andrew,SIMS,M,1763-07-22,James,SIMS,builder,Eliza,ANDERSON,chemist's shopowner
rec-4181-org,Kate,SIMPSON,F,1764-04-20,John,SIMPSON,baker,Margaret,WILSDON,farmer
rec-4182-org,Alexr,ASTLE,M,1767-12-22,William,ASTLE,school teacher,Isabella,GLOVER,thatcher
rec-4183-org,Michael,BRADLEY,M,1763-10-07,Andrew,BRADLEY,farmer,Jane,ABBOT,civil service clerk
rec-4184-org,Jessie,STOKES,F,1766-04-05,Patrick,STOKES,boot & shoe maker,Agnes,ELLIS,cook
rec-4185-org,Archbald,DYMOND,M,1763-05-07,Arthur,DYMOND,hind,Mary,MULLINGTON,labourer
rec-4186-org,Barbra,WALKER,F,1765-02-05,James,WALKER,farmer,Jane,MORTIMORE,master tailor
rec-4187-org,Robert,SHAW,M,1766-10-19,William,SHAW,painter,Ann,THORP,labourer
rec-4188-org,Henry,ANDREWS,M,1770-07-24,Peter,ANDREWS,carpenter,Mary,VINEY,timber merchant
rec-4189-org,Matilda,WOOD,F,1765-05-14,John,WOOD,labourer for gas & water co,Elspet,BOROUGHS,farmer
rec-4190-org,Annie,OLIVER,F,1762-03-12,Peter,OLIVER,labourer,Elizabeth,SIMPSON,postboy
rec-4191-org,Mary,HOLLINSWORTH,F,1769-03-01,Thomas,HOLLINSWORTH,spinner,Ann,NOBLE,labourer
rec-4192-org,Andrew,EVANS,M,1762-03-03,John,EVANS,sawyer,Christina,LANGLEY,mason
rec-4193-org,Agnes,LANE,F,1769-03-16,William,LANE,hairdresser,Elizabeth,SMITH,lighterman
rec-4194-org,Madelina,SNOW,F,1764-10-29,James,SNOW,domestic servant,Janet,COOPER,"junior director, iron foundry"
rec-4195-org,Lucilla,HOUNOT,F,1762-11-15,David,HOUNOT,plate furnaceman,Mary,BAGD,cook
rec-4196-org,Agnes,CHAPMAN,F,1765-01-15,Alexr,CHAPMAN,joiner,Janet,HOWARD,railway porter
rec-4197-org,Andrew,HEWIT,M,1764-03-03,Alexander,HEWIT,farmer,Catherine,BRIGGS,shoemaker
rec-4198-org,Margaret,TAYLOR,F,1765-08-14,William,TAYLOR,schoolmaster,Margt,SMEAR,french polisher
rec-4199-org,Mary,COOPER,F,1767-11-25,John,COOPER,ironmaster,Mary,MCDONALD,servant
rec-4200-org,Grace,BURNET,F,1771-07-15,James,BURNET,farmer,Ann,NIVEN,farmer
rec-4201-org,Robert,STRACHAN,M,1763-09-29,James,STRACHAN,weaver,Maggie,WARNE,cordwainer
rec-4202-org,John,POLKINGHAM,M,1765-09-29,Henry,POLKINGHAM,cabinet maker,Margaret,HYDE,labourer
rec-4203-org,Margaret,HOUSEMAN,F,1763-11-06,John,HOUSEMAN,labourer,Ellen,DAVIES,labourer
rec-4204-org,James,SMITH,M,1768-01-16,Neil,SMITH,music smith,Helen,JEPSON,railway signalman
rec-4205-org,Archibald,CHEW,M,1767-04-09,Robert,CHEW,"engineer, master (deceased)",Catherine,HOPSON,lab
rec-4206-org,Catherine,CHEW,F,1767-04-09,Robert,CHEW,"engineer, master (deceased)",Catherine,HOPSON,lab
rec-4207-org,Hannah,MITCHELL,F,1779-08-24,Norman,MITCHELL,weaver,Margaret,UNDERWOOD,farmer
rec-4208-org,John,FRASER,M,1763-12-05,William,FRASER,lab,Janet,TAILOR,boatman
rec-4209-org,John,SAUNDERS,M,1765-08-12,Anthony,SAUNDERS,copperman,Jane,HANDLEY,carpenter
rec-4210-org,Willi,SPITTALL,M,1762-02-15,Donald,SPITTALL,collier,Wilhelmina,WILSON,teacher
rec-4211-org,Jane,ADAMSON,F,1767-04-20,John,ADAMSON,labourer,Grace,WARD,labourer
rec-4212-org,Jane,BEASLEY,F,1765-07-26,James,BEASLEY,master tailor military,Maggie,EDWARDS,shipwright
rec-4213-org,James,MACKAY,M,1763-11-17,David,MACKAY,coal heaver,Sarah,PACE,shepherd
rec-4214-org,James,HEAVEN,M,1765-01-03,Adam,HEAVEN,tape weaver,Isabella,TAYLOR,post runner
rec-4215-org,Andrew,SHEPHARD,M,1767-10-15,John,SHEPHARD,framework knitter,Mary,DECKS,landed proprietor
rec-4216-org,James,KERSEY,M,1765-12-21,Michael,KERSEY,shoemaker,Agnes,THOMAS,clerk (- printing/bookbinding firm )
rec-4217-org,John,HULME,M,1767-02-08,William,HULME,labourer,Catherine,DUNN,butcher
rec-4218-org,David,BURGESS,M,1767-09-01,James,BURGESS,jobbing journeyman joiner,Catherine,CUMMING,upholsterer
rec-4219-org,Ellen,JOBSON,F,1763-04-28,Robert,JOBSON,plasterer,Mary,PRIOR,tenant farmer
rec-4220-org,Elspet,BRADFORD,F,1763-09-06,Alexander,BRADFORD,cartman,Isabella,PALLETI,grocer
rec-4221-org,Duncan,SPOONER,M,1763-05-08,Peter,SPOONER,labourer,Jane,WILKS,woolcomber
rec-4222-org,Michael,WILLIAMS,M,1768-02-13,Thomas,WILLIAMS,grocer,Johannah,SIMMON,stableman
rec-4223-org,Charles,WILLIAMS,M,1768-02-13,Thomas,WILLIAMS,grocer,Johannah,SIMMON,stableman
rec-4224-org,Will,DEVANY,M,1766-11-01,John,DEVANY,farmer,Mary,ALEXANDER,labourer
rec-4225-org,Margret,FORDHAM,F,1764-10-02,John,FORDHAM,mason,Christina,COLVILLE,labourer
rec-4226-org,Margret,MCPHERSON,F,1765-01-14,Andrew,MCPHERSON,painter & decorator,Robina,WHITFIELD,gun finisher
rec-4227-org,Jessie,GARROD,F,1770-02-06,James,GARROD,waterman,Mary,EDWARDS,farmer
rec-4228-org,James,STEPHENSON,M,1772-01-06,William,STEPHENSON,servant,Agnes,BOND,straw bonnet maker
rec-4229-org,Elizabeth,BIRD,F,1765-11-13,William,BIRD,farmer,Agnes,AKERS,ag lab
rec-4230-org,Duncan,JOHNSON,M,1762-09-07,James,JOHNSON,husbandman,Isabella,COLEMAN,labourer
rec-4231-org,Robina,HARRISON,F,1764-08-07,James,HARRISON,dairyman,Eliza,ASTLE,traveller
rec-4232-org,Annetta,PLOWRIGHT,F,1763-06-16,Dugald,PLOWRIGHT,farmer,Ann,HALL,labourer
rec-4233-org,Agnes,TIPLING,F,1765-09-29,Adam,TIPLING,lab,Catherine,BANCROFT,assistant manager off-licence
rec-4234-org,Alexina,HAIR,F,1762-03-18,George,HAIR,sawyer,Margaret,GILL,master mariner
rec-4235-org,Robert,SANGSTER,M,1763-03-29,Robert,SANGSTER,coal miner,Isabella,CLEGG,greengrocer
rec-4236-org,John,SWANN,M,1768-11-08,David,SWANN,roadman,Annie,PIRLANE,coal merchant
rec-4237-org,Christina,MARTIN,F,1765-04-21,Charles,MARTIN,baker & confectioner,Georgina,WILLIAMS,farm foreman
rec-4238-org,George,WREN,M,1778-02-21,Andrew,WREN,farmer,Agnes,STAFFORD,coal miner
rec-4239-org,Charlotte,MARSDEN,F,1776-01-30,William,MARSDEN,engraver,Jane,MOORE,labourer
rec-4240-org,James,COOPER,M,1764-03-11,Archd,COOPER,domestic servant,Deane,PASS,labourer
rec-4241-org,Ellen,CHAMBERLAIN,F,1762-08-26,David,CHAMBERLAIN,domestic servant,Helen,CATTANES,brass finisher
rec-4242-org,Catherine,RIPPEN,F,1763-01-15,Pendry,RIPPEN,labourer,Mary,HILL,butcher
rec-4243-org,Bessie,HENDERSON,F,1763-08-20,Hugh,HENDERSON,clerk,Mar,FOX,tailors cutter
rec-4244-org,Mary,GIBSON,F,1763-04-12,Robt,GIBSON,hay dealer,Maggie,WHITCHER,taxi driver
rec-4245-org,Ann,MOORE,F,1764-06-05,Robert,MOORE,shopkeeper,Elizabeth,HILL,labourer
rec-4246-org,Agnes,FERDINAND,F,1765-03-25,Robert,FERDINAND,lab,Jessie,SPENCER,dairyman
rec-4247-org,John,FERDINAND,M,1765-03-25,Robert,FERDINAND,lab,Jessie,SPENCER,dairyman
rec-4248-org,Andrew,JONES,M,1775-04-09,David,JONES,electrical engineer,Helen,MARTIN,dry cooper
rec-4249-org,Agness,BARNES,F,1766-10-09,Edward,BARNES,secretary,Margaret,TIPPETT,labourer
rec-4250-org,Francis,NEWTON,M,1764-10-27,Patrick,NEWTON,accountant and reciever of companies,Maria,SORRELL,school teacher
rec-4251-org,James,IRVINE,M,1765-01-20,Andrew,IRVINE,cheesemonger,Elspet,FRASER,miller
rec-4252-org,Ann,DAVIS,F,1764-02-16,Alexander,DAVIS,tailor,Isabella,MOOR,labourer
rec-4253-org,James,SAUNDERS,M,1767-06-11,William,SAUNDERS,farmer,Margaret,STEVEN,collier
rec-4254-org,John,MANSON,M,1764-10-17,Robert,MANSON,railway porter,Mary,MITCHELL,gatekeeper
rec-4255-org,Robert,HEAL,M,1764-08-23,Daniel,HEAL,railway labourer,Christina,CROOKS,shipwright
rec-4256-org,James,WAUD,M,1762-12-20,Kenneth,WAUD,joiner,Annie,THOMPSON,ag lab
rec-4257-org,Margaret,CLAXTON,F,1766-09-19,Alexander,CLAXTON,civil servant,Martha,HEATH,cooper
rec-4258-org,Elizabeth,HAYNES,F,1765-06-28,Robert,HAYNES,governess,Jane,HENREY,signalman
rec-4259-org,Will,MURRAY,M,1761-09-25,Thomas,MURRAY,farmer,Elizth,PHIPPS,watchmaker
rec-4260-org,Alick,HIGGINS,M,1763-03-04,Thomas,HIGGINS,wood sawyer,Ann,COOK,bread baker
rec-4261-org,John,ROGERS,M,1763-12-16,John,ROGERS,farm labourer,Isabella,HART,lab shepherd
rec-4262-org,Catherine,KIBBY,F,1768-04-13,James,KIBBY,butcher (manager),Maria,JOHNSON,salesman
rec-4263-org,Elizabeth,BROWN,F,1764-09-07,William,BROWN,salesman to calico printer,Ann,WEBBER,carpenter
rec-4264-org,Harriet,ASHTON,F,1765-05-19,Donald,ASHTON,smith,Margret,EVANS,labourer
rec-4265-org,Peter,MORGAN,M,1767-05-20,Alexander,MORGAN,piano teacher,Ellen,HULL,missionary
rec-4266-org,James,AMBLER,M,1764-09-23,Peter,AMBLER,boilermaker,Marion,BONE,lacemaker
rec-4267-org,Catherine,BAGGOTT,F,1763-06-05,Charles,BAGGOTT,"engineer, woolen mill",Thomasina,GOODING,postman
rec-4268-org,Robt,ADAMS,M,1765-05-30,George,ADAMS,labourer,Helen,ARTHUR,mariner
rec-4269-org,Simon,HENDERSON,M,1763-09-29,William,HENDERSON,butcher,Isabella,HEWITSON,coal miner
rec-4270-org,Janet,GREEN,F,1774-01-21,Patrick,GREEN,munitions worker,Elizabeth,PERKINS,baker
rec-4271-org,Margaret,WILLS,F,1762-07-03,Geo,WILLS,butcher,Mary,SYRETT,innkeeper
rec-4272-org,Cathrine,BALCHIN,F,1764-02-28,Andrew,BALCHIN,cordwainer,Janet,BEALEY,packing case maker
rec-4273-org,Elspet,YOUNG,F,1766-01-24,Robert,YOUNG,drayman,Lillias,NIGHTINGALE,gardener
rec-4274-org,Hugh,FOSTER,M,1766-09-27,Hugh,FOSTER,proprietor of sugar estate,Mary,SMITH,"caretaker, town hall"
rec-4275-org,Maggie,ELLIS,F,1764-03-29,James,ELLIS,driver,Margaret,STACEY,glass tube works tester
rec-4276-org,Maggie,MATHEWS,F,1764-03-19,Robert,MATHEWS,farm lab,Catherine,ELLIS,druggist
rec-4277-org,Thomas,FRYER,M,1765-10-02,John,FRYER,potter,Jane,MANSON,gardener
rec-4278-org,James,HOW,M,1763-02-24,John,HOW,railway stoker,Janet,COOK,greengrocer
rec-4279-org,William,WHITEHEAD,M,1766-12-08,John,WHITEHEAD,lt royal navy,Isobella,BLOMLEY,managing family firm of refiners of brewing sugar
rec-4280-org,Margaret,DAVIES,F,1764-01-01,George,DAVIES,timber merchant,Elizabeth,WHITING,labourer
rec-4281-org,James,JORDAN,M,1766-06-02,David,JORDAN,shop assistant,Margaret,KNIGHT,plumber
rec-4282-org,Alexander,COUPER,M,1766-03-08,James,COUPER,traveller (pianos),Janet,ELBRO,labourer
rec-4283-org,Christina,WILSON,F,1764-10-18,James,WILSON,lab,Christina,BAIN,[railway] engineer
rec-4284-org,Catherine,MANSON,F,1765-12-10,Alex,MANSON,boatman,Margaret,MEADOWCROFT,sack maker
rec-4285-org,William,HUTTON,M,1767-06-18,Robert,HUTTON,compositor,Jane,HUGHES,groom
rec-4286-org,John,REID,M,1766-05-10,John,REID,carpenter,Maggie,YOUNG,butcher
rec-4287-org,Duncan,POTTERICK,M,1769-08-03,Archibald,POTTERICK,gardener,Jessie,HOYLE,peasant
rec-4288-org,Robert,SIMPSON,M,1763-10-27,William,SIMPSON,weaver,Mary,MURPHIE,painter
rec-4289-org,Mary,ATTRIDE,F,1763-01-19,Alexander,ATTRIDE,painter,Mary,YOUNG,inn keeper
rec-4290-org,Alexander,HALE,M,1764-01-21,James,HALE,merchant,Mary,LAWRENCE,piece taker in
rec-4291-org,Flora,HALE,F,1764-01-21,James,HALE,merchant,Mary,LAWRENCE,piece taker in
rec-4292-org,Jessie,WOOD,F,1764-02-29,Thomas,WOOD,shoemaker,Agnes,MANSON,inspector
rec-4293-org,James,BELL,M,1767-06-24,Peter,BELL,dressmaker,Rosanah,FINNEY,office clerk
rec-4294-org,Allan,MOORE,M,1765-11-12,John,MOORE,stoker,Ann,REASTON,wood turner
rec-4295-org,James,CAMPBELL,M,1775-08-20,James,CAMPBELL,shoemaker,Katherine,GOLDING,secretary to the rajah
rec-4296-org,Christina,HUNTER,F,1771-06-05,Michael,HUNTER,farmer,Elizabeth,RICHARDS,grocers manager
rec-4297-org,William,SHAFTOE,M,1776-06-09,Robert,SHAFTOE,farmer,Annie,MATTHEWMAN,butcher
rec-4298-org,Finlay,KIRTON,M,1764-03-01,Thomas,KIRTON,groom,Jessie,GAMBLE,dredgerman
rec-4299-org,Robert,BARTLETT,M,1764-10-08,William,BARTLETT,labourer,Marion,LIVESEY,ag lab
rec-4300-org,Helen,SMITH,F,1769-06-10,Charles,SMITH,lab,Janet,THOMAS,carrier
rec-4301-org,Mary,SMITH,F,1769-06-10,Charles,SMITH,lab,Janet,THOMAS,carrier
rec-4302-org,Janet,BOWER,F,1767-02-23,Robert,BOWER,cordwainer,Mary,KIRKLAND,master tailor
rec-4303-org,Kate,JONES,F,1764-07-05,Donald,JONES,farmworker,Jeanie,COOK,master mariner
rec-4304-org,Ann,JARY,F,1765-03-24,William,JARY,bleacher,Edna,TUNNACLIFFE,wood turner
rec-4305-org,Penelope,LANE,F,1765-10-23,Robert,LANE,cooper,Mary,LORD,labourer
rec-4306-org,Margt,ARMITAGE,F,1767-05-25,Malcolm,ARMITAGE,miller,Roseann,DAVIDSON,cardmaker
rec-4307-org,Andrew,QUINLIN,M,1766-05-25,Robert,QUINLIN,weaver,Elizabeth,BURGESS,billiard proprietor
rec-4308-org,John,KENDRICK,M,1764-09-05,Willia,KENDRICK,painter,Mary,MEAKIN,domestic servant
rec-4309-org,James,CLARK,M,1765-08-03,Alexander,CLARK,coachbuilder,Margart,OLLIFF,gardener
rec-4310-org,Agnes,MARSDEN,F,1764-03-04,Duncan,MARSDEN,miner,Mary,HIGH,labourer
rec-4311-org,Mary,HUMBY,F,1764-06-30,Hamilton,HUMBY,farmer,Agnes,ROCH,collier
rec-4312-org,Isabella,THURMAND,F,1764-06-14,Richard,THURMAND,mariner,Julia,BAYNES,labourer
rec-4313-org,Agnes,MCMILLAN,F,1765-07-18,Alexander,MCMILLAN,farmer,Eliz,RHODES,ships carpenter
rec-4314-org,Jean,HENDERSON,F,1764-07-12,Robert,HENDERSON,shop assistant (fish & chips),Margaret,STEANE,farmer
rec-4315-org,Janet,THOMPSON,F,1764-07-30,Arthur,THOMPSON,farmer,Margaret,TURNER,ag lab
rec-4316-org,Thomas,CARTER,M,1765-09-20,James,CARTER,stone cutter,Jane,DRYDEN,shoemaker
rec-4317-org,Robert,MCKINGIE,M,1763-07-07,Charles,MCKINGIE,grocer,Isabella,FLINN,gardener
rec-4318-org,John,NIGHINGALE,M,1767-03-01,Ludovic,NIGHINGALE,landowner,Helen,THURNHAM,groom
rec-4319-org,Cathrine,ANDERSON,F,1764-09-27,James,ANDERSON,bookbinder,Lizzie,BOOTH,nailor
rec-4320-org,Geo,NOSKINS,M,1765-03-22,John,NOSKINS,saddler,Isabella,DRON,lumper on canal
rec-4321-org,George,WOODHOUSE,M,1765-08-15,Alexander,WOODHOUSE,cabinet maker,Margaret,PATERSON,lamplighter
rec-4322-org,John,BLACK,M,1765-03-22,Robert,BLACK,baker,Janet,CURWIN,builder
rec-4323-org,Wm,BLACK,M,1765-03-22,Robert,BLACK,baker,Janet,CURWIN,builder
rec-4324-org,Richard,WALKER,M,1769-10-19,George,WALKER,shoemaker,Mary,GRIFFITHS,labourer
rec-4325-org,Adam,PRESTON,M,1764-10-15,Alexander,PRESTON,labourer,Grace,ALISON,lab
rec-4326-org,Neil,BESLEY,M,1766-01-07,James,BESLEY,policeman,Mary,BROWN,labourer
rec-4327-org,Thomas,TUNSTALL,M,1770-07-31,William,TUNSTALL,grocer,Catherine,BISHOP,railway guard
rec-4328-org,Betsey,JAMES,F,1769-08-13,Henry,JAMES,bricklayer,Jessie,ASPINAL,cashier
rec-4329-org,Christina,OSWALD,F,1764-10-19,Robert,OSWALD,farmer,Jamima,BERESFORD,wheelwright
rec-4330-org,John,SWIFT,M,1763-05-16,Michael,SWIFT,china factory worker,Louisa,PROSSER,nailer
rec-4331-org,Elizabeth,HINGLEY,F,1765-11-13,James,HINGLEY,carpenter,Christina,STOUT,miller
rec-4332-org,Rodrick,MCGRILEY,M,1764-01-15,Alexander,MCGRILEY,writer,Elizabeth,LATTIMORE,labourer
rec-4333-org,Jane,MILES,F,1766-06-26,George,MILES,farmer,Sarah,JONES,gamekeeper
rec-4334-org,Joseph,LAWLEY,M,1767-07-26,Charles,LAWLEY,clerical officer for civil service,Mary,SMITH,clothier
rec-4335-org,Helen,WILLIAMS,F,1767-10-03,Thomas,WILLIAMS,farmer,Alison,PARKER,farmer
rec-4336-org,Charles,FOX,M,1764-11-29,James,FOX,lab,Elspet,STIFF,hawker
rec-4337-org,Peter,WARWICK,M,1762-10-28,John,WARWICK,soldier,Marion,SUTTER,blacksmith
rec-4338-org,Jane,OLDHAM,F,1773-02-03,William,OLDHAM,weaver,Annie,ROSSBOTTOM,farm lab
rec-4339-org,James,BUCKMAN,M,1763-12-28,Thomas,BUCKMAN,publican,Mary,PAICE,cabinet maker
rec-4340-org,Margaret,HINDLE,F,1767-12-12,Robert,HINDLE,railway clerk,Nellie,WARBURTON,merchant (woollen) and manufacturer
rec-4341-org,Angus,CHATTERTON,M,1766-11-03,Charles,CHATTERTON,shopkeeper,Jane,POLLYN,farm servant
rec-4342-org,Barbara,LAYE,F,1774-11-26,William,LAYE,master mariner,Penelope,HALL,crofter
rec-4343-org,Isabella,GOUGH,F,1767-08-08,Robert,GOUGH,general carrier,Mary,PATTISON,farm worker
