FirstName,LastName,Gender,DateofBirth,FatherFirstName,FatherLastName,FatherOccupation,MotherFirstName,MotherLastName,MotherOccupation
Chas,FARRANT,M,1759-09-17,Edwin,FARRANT,"commercial traveller, coal trade",Jessie,BARRAT,looking glass silverer
John,OLDFIELD,M,1758-12-10,James,OLDFIELD,carter,Margaret,MILLS,stoker
John,CHAMBERS,M,1761-03-06,James,CHAMBERS,locomotive fireman,Helen,STOWELS,coal miner
Agnes,BENNETT,F,1764-08-03,Michael,BENNETT,steam engine fitter,Mary,CROSS,agent farmer
George,JARDNER,M,1759-03-15,William,JARDNER,sailor,Christina,MACKEY,engineering draughtsman
Charlotte,BONNINGTON,F,1763-04-13,John,BONNINGTON,farm labourer,Maggie,KEMP,blacksmith
William,HAMILTON,M,1766-07-02,James,HAMILTON,seaman,Elizabeth,HIGGINS,carman
Elizabeth,AMSTICE,F,1758-08-19,David,AMSTICE,collier,Margt,HOOPER,farmer
Antanay,AMSTICE,M,1758-08-19,David,AMSTICE,collier,Margt,HOOPER,farmer
Ann,BERYMAN,F,1761-09-02,John,BERYMAN,miller,Elizabeth,PRESDEE,company secretary's dept - steelworks
James,FERGUSON,M,1761-11-24,James,FERGUSON,draper,Jane,STEPHENS,senior english master
Mary,PRATLEY,F,1764-08-04,John,PRATLEY,farmer,Margaret,WOOLAMS,surgeon
Donald,SIMMONDS,M,1760-02-17,John,SIMMONDS,waiter,Isabella,MILNE,engineers storeman
Mary,STEER,F,1761-10-02,William,STEER,lab,Susan,JENKINS,shop assistant
Ann,PAGE,F,1759-11-11,John,PAGE,labourer,Isabella,HOLLOWAY,engineer (craft)
Alexander,PATON,M,1761-05-13,Thomas,PATON,tilter,Christina,WRIGHT,ships steward
Margaret,JONES,F,1761-04-11,James,JONES,boatbuilder,Mitchell,RIPPINGAL,coach trimmer
John,SUTTIE,M,1758-06-22,John,SUTTIE,mechanical engineer,Mary,WOOTTON,farmer's daughter
Elizabeth,PALMER,F,1763-06-11,Daniel,PALMER,tailoress,Agnes,TAYLOR,mariner
William,WARLOW,M,1765-02-24,Duncan,WARLOW,shorthand typist,Eliza,WALLGROVE,warehouseman
Mary,WILKIE,F,1765-07-04,William,WILKIE,labourer,Mary,CROMBIE,cook
Margaret,CLARK,F,1769-09-13,James,CLARK,bricklayer,Agnes,BENNETT,building contractor
Agnes,DRISCOLL,F,1758-09-25,James,DRISCOLL,domestic servant,Elizabeth,GRAHAM,farmer
David,HALES,M,1761-12-23,Peter,HALES,farmer,Jane,COOK,hotelier
Andrew,PIKE,M,1760-06-13,John,PIKE,labourer,Elizabeth,SHIELS,labourer
Jane,KNIGHTON,F,1761-07-22,Donald,KNIGHTON,linen weaver,Maria,LOWRAY,police sergeant
Dinnes,HIBBERT,M,1766-03-26,Samuel,HIBBERT,farmer,Catherine,HALL,office clerk
David,RAMSDEN,M,1758-09-23,Thomas,RAMSDEN,corn agent,Margaret,MIDDLETON,domestic servant
Margaret,PARRY,F,1769-04-28,Robert,PARRY,servant,Elizabeth,OLIVER,mechanic fitter
Mary,HORROCKS,F,1760-11-04,William,HORROCKS,potter,Helen,PAKER,painter
Agnes,HARPUR,F,1761-11-13,John,HARPUR,insurance agent,Jessie,GIBBS,labourer
John,BIRKBECT,M,1759-10-28,Thomas,BIRKBECT,farmer,Sarah,LEWIS,builder
Robert,MAGAN,M,1758-03-13,Thomas,MAGAN,whitesmith,Margaret,PERNEY,theatrical artist
Willi,MAGAN,M,1758-03-13,Thomas,MAGAN,whitesmith,Margaret,PERNEY,theatrical artist
James,RONELD,M,1773-03-18,David,RONELD,inn keeper,Gormulia,FREED,glassblower
Samuel,PEPPERALL,M,1760-07-06,James,PEPPERALL,currier,Christina,HEWIE,laundress
Mary,HUGHES,F,1759-05-22,Patrick,HUGHES,lab,Euphemia,CROWHURST,artist
Alexander,VAUGHAN,M,1764-06-06,George,VAUGHAN,farmer,Marion,STAFFORD,lab
George,SMITH,M,1760-02-02,James,SMITH,blacksmith,Jean,BORLASE,papermaker
George,ONELL,M,1759-03-08,Malcom,ONELL,fisherman,Mary,GRAHAM,lab
John,WILBY,M,1758-07-08,David,WILBY,silversmith,Mary,MCAULAY,farm lab
Mary,DURMAN,F,1761-11-27,John,DURMAN,ag lab,Margt,PICKFORD,farmer
Duncan,SPARKE,M,1764-03-23,Robert,SPARKE,blacksmith,Elizabeth,HARRIS,sawyer
Elizabeth,CHARD,F,1763-02-13,Alexr,CHARD,grocer,Andrewina,BARKER,lab
Geo,ELLIOTT,M,1760-01-27,James,ELLIOTT,letter press printer,Rose,SARGENT,farm servant
Margaret,KING,F,1759-03-21,Alexander,KING,teacher,Isabella,DARLINGTON,smith
Charles,CLARK,M,1759-05-24,David,CLARK,painter and decorator,Mary,HOWLE,mariner
John,WATTS,M,1759-10-10,Thos,WATTS,insurance agent,Betty,EDMUNDS,mariner
Mary,COCKING,F,1768-07-05,James,COCKING,lab,Margret,GOLLAN,baker
Adam,RANDLE,M,1760-01-22,George,RANDLE,farmer,Elizabeth,BLISS SENT,water rate collector
George,HELLIWELL,M,1757-12-26,Will,HELLIWELL,engineering fitter,Jane,VERNAN,pitman
Mary,COPP,F,1762-08-15,Edward,COPP,farmer,Alice,READ,labourer
Ann,ALLEN,F,1760-04-11,Alexander,ALLEN,brewers labourer,Jessie,HOLT,labourer
John,HOLLAND,M,1763-03-14,John,HOLLAND,groom,Adelaide,MCPHEE,labourer
John,MCDERMOTT,M,1764-07-22,Alexander,MCDERMOTT,coal miner,Christine,SCOTT,labourer
Adam,MCDERMOTT,M,1764-07-22,Alexander,MCDERMOTT,coal miner,Christine,SCOTT,labourer
Betsy,SPITTER,F,1769-02-10,Archibald,SPITTER,painter and house decorator,Ann,CREECH,lab
Margaret,DOWLING,F,1759-10-05,Alexander,DOWLING,architect,Mary,RUSSELL,publican
Jane,HONEYCHURCH,F,1761-02-14,Walter,HONEYCHURCH,farmer,Margaret,ROBERT,labourer
Maggie,COPEMARD,F,1760-03-26,Samuel,COPEMARD,weaver,Winifred,HORNSBY,fisherman
James,COPEMARD,M,1760-03-26,Samuel,COPEMARD,weaver,Winifred,HORNSBY,fisherman
Maria,GREGSON,F,1761-06-10,William,GREGSON,weaver,Eliza,CLARK,bricklayer
George,DENNY,M,1760-12-11,Geo,DENNY,coal miner (hewer),Caroline,KERR,nailer
Sarah,POTTLE,F,1760-10-02,James,POTTLE,commercial traveller,Annie,TENNANT,ag lab
William,LEES,M,1761-12-07,Ronald,LEES,farmer,Janet,LAMBERT,engineer
Andrew,BARNARD,M,1758-07-25,James,BARNARD,tailor,Jane,CARROLL,miner
Ann,OSMON,F,1767-04-08,George,OSMON,rope maker,Elizabeth,JONES,dressmaker
Hannah,COLLINS,F,1767-07-09,William,COLLINS,farmer,Agnes,BOUCH,shopkeeper
Marion,LANCE,F,1761-09-07,William,LANCE,civil service executive officer,Jane,MORRISON,coalminer
David,FRISCHLY,M,1767-11-30,Archibald,FRISCHLY,cordwainer,Elizabeth,CLARKE,steam loom weaver
Francis,WELLES,M,1759-06-03,John,WELLES,tailor,Jean,GOODE,saddler
Annie,CARR,F,1762-01-05,James,CARR,engine fitter,Jane,DURRANT,coachman
Charles,GIBBS,M,1761-03-06,John,GIBBS,insurance agent,Catherine,MILES,labourer
James,TAYLOR,M,1761-10-02,Alexander,TAYLOR,weaveress,Margaret,ROBERTSON,bricklayer
Mary,LONGHORN,F,1763-06-26,James,LONGHORN,china clay merchant,Agnes,MERRITT,shipwright
Margaret,BARTHOLOMEW,F,1781-12-20,James,BARTHOLOMEW,farmer,Mary,JACK,school teacher
James,ABRAHAM,M,1766-03-08,Willi,ABRAHAM,grocer,Marrion,DRYSDALE,farmer
Robt,BALLINGTON,M,1760-12-04,David,BALLINGTON,timber salesman,Barbara,HARRIS,lacemaker
John,ALLEN,M,1760-03-11,William,ALLEN,fancy jeweller,Sarah,MULLEN,grocers asst
James,CRIPPS,M,1760-10-10,George,CRIPPS,cab driver,Barbara,BELL,farmer
Jane,MADDOCKS,F,1762-01-26,William,MADDOCKS,schoolmaster,Ellen,COOPER,farmer
William,DOLEN,M,1766-06-29,Robert,DOLEN,farmer's daughter,Janet,TAYLOR,butcher
Mary,HORNER,F,1760-08-30,John,HORNER,weaver,Mary,WALLER,bootmaker
James,GAY,M,1770-01-15,William,GAY,ag lab,Margaret,BARNES,stone mason
Agnes,BARDINE,F,1762-11-08,John,BARDINE,merchant's clerk,Katherine,MAIDMENT,cutler
Catherine,HUCK,F,1763-06-18,James,HUCK,farmer,Jane,SUMMERSON,servant
Archibald,HUCK,M,1763-06-18,James,HUCK,farmer,Jane,SUMMERSON,servant
Sarah,PATEY,F,1760-08-23,John,PATEY,foreman of wholesale stationer,Agnes,HARRIS,coal miner
Hugh,GODDARD,M,1760-08-09,John,GODDARD,engineer,Emilie,SWORD,nurse
Alexander,TONALINS,M,1759-09-11,David,TONALINS,civil servant,Janet,MINNS,fisherman
James,JACK,M,1761-02-19,Peter,JACK,coach joiner,Isabella,STONE,farmer
Alexandrina,CONNEL,F,1764-01-11,Robert,CONNEL,block printer,Catherine,DAVIS,marine engineer
Thomas,YOUNG,M,1765-07-29,John,YOUNG,cabinet maker,Elizabeth,CROSBY,lady's maid
Ann,LENTON,F,1760-06-28,James,LENTON,coal delivery and carriage,Elizabeth,BROOKS,woollen manufacturer
William,KEY,M,1766-11-11,John,KEY,professor of mathematics,Elizabeth,PEARSE,overlooker (woollen mill)
Elizabeth,BAYLISS,F,1764-10-15,Robert,BAYLISS,ag lab,Janet,HER,schoolmaster
John,BAXTER,M,1768-09-15,Robert,BAXTER,mine agent,Alexander,TODD,coal miner
Janet,HILL,F,1771-09-27,Patrick,HILL,moulder,Margaret,HUTTON,groom-racing stables
Robert,OLDFIELD,M,1761-09-07,Robert,OLDFIELD,cotton spinner,Sarah,HARDY,chimney sweep
Eliza,LETTS,F,1758-03-19,David,LETTS,clerk,Mary,MCQUARRIE,money lender
Mary,LIPHOT,F,1761-06-08,John,LIPHOT,salvation army officer,Eliza,BETTS,tailoress
Emely,LIPHOT,F,1761-06-08,John,LIPHOT,salvation army officer,Eliza,BETTS,tailoress
Hellen,MATHER,F,1766-07-08,James,MATHER,cafe owner,Agnes,BROWN,weaver
Robert,HARRIS,M,1765-10-31,David,HARRIS,joiner,Helen,THORNTON,farmer
John,HARRIS,M,1765-10-31,David,HARRIS,joiner,Helen,THORNTON,farmer
Mary,TOW,F,1761-10-01,Edward,TOW,domestic servant,Alice,GREEN,carpenter
Alexander,MURRAY,M,1759-04-18,James,MURRAY,hydrographer,Kate,LEATHERBARROW,gilder
Helen,LANGHAM,F,1761-12-11,Willia,LANGHAM,carpenter,Grace,METCALF,wholesale druggists bookkeeper
James,KEMP,M,1763-01-22,John,KEMP,incumbent,Helen,JONES,bakery shop assistant
Mary,BARNETT,F,1764-12-15,John,BARNETT,watchmaker,Cecilia,EVANS,labourer in iron factory
Margaret,GRAHAM,F,1764-08-01,James,GRAHAM,"raf, met office",Mary,BROWN,"electrician, and substation tester, underground ra"
James,DEATH,M,1762-03-27,Charles,DEATH,coach builder,Catherine,CAKLEY,builder (master)
William,CARTER,M,1758-12-11,Stewart,CARTER,builder,Sophia,HUNTER,sergeant
William,KEMP,M,1760-03-31,James,KEMP,sawyer,Catherine,PENYMAN,butcher
James,STANSFIELD,M,1760-11-12,James,STANSFIELD,coffee house keeper,Jane,STEDMAN,clothworker
Jane,HUNT,F,1763-12-30,Thomas,HUNT,plumber,Catherine,GILBERT,labourer
Bridget,HUGHES,F,1759-12-14,Thomas,HUGHES,plumber,Jean,PEERS,gas stoker
Robert,DUMI,M,1762-01-03,James,DUMI,labourer,Annie,CROCK,cutler
Margaret,LAMBERT,F,1762-03-30,Robert,LAMBERT,lab,Mary,DAWDING,fitter and turner
Helen,CLEMITSON,F,1760-12-01,Hugh,CLEMITSON,horticulturist,Mary,MCLEOD,dressmaker - alteration hand
Peter,LEE,M,1763-09-30,James,LEE,labourer,Isabella,SPENCE,plate layer
Elizabeth,WEAVER,F,1761-12-28,William,WEAVER,butcher,Elizth,STENSON,master carpenter
Alexander,COUSEN,M,1761-11-11,Willia,COUSEN,gardening lab,Margt,WHARFE,bricklayer
John,CUMMING,M,1761-05-22,David,CUMMING,farmer,Helen,FENNER,weaver
Mary,WADDINGTON,F,1764-01-14,David,WADDINGTON,seaman,Elizabeth,SAUNDERS,broker
Agnes,BELL,F,1764-05-15,John,BELL,labourer,Mary,WEBB,coal miner
Catherine,TURNER,F,1765-07-07,John,TURNER,policeman,Mary,WILLIAMS,coal miner
Isabella,ROBERTS,F,1760-02-09,Willi,ROBERTS,farm labourer,Catherine,PERKIN,farm worker
Agnes,PARSONS,F,1762-12-06,David,PARSONS,labourer,Jessie,WOOD,milliner
Janet,THOMPSON,F,1760-05-26,John,THOMPSON,labourer,Ann,MORE,auctioneer
George,TUIT,M,1765-01-26,Simpson,TUIT,weaver,Jeanie,CLARK,labourer
Charles,CLARK,M,1760-04-20,Michael,CLARK,labourer,Jane,GOBIN,shopkeeper
Robert,SYTE,M,1768-08-07,Henry,SYTE,cab driver,Margaret,WILLIAMS,office worker
Willimina,MORLEY,F,1764-01-06,John,MORLEY,servant,Jane,PAGE,dean
Margaret,CHAPMAN,F,1759-04-24,Thomas,CHAPMAN,cotton weaver,Elizabeth,LILLY,butcher
Margaret,SCHOLES,F,1762-01-30,Robert,SCHOLES,shoemaker,Margaret,LATCHFORD,publican
James,FOWLE,M,1761-09-15,Robert,FOWLE,railway clerk,Mary,SHASTER,farmer
George,PEMBERTON,M,1763-09-24,William,PEMBERTON,packer (in textile factory ),Agnes,SHEWLES,farmer
Margaret,BLOMLEY,F,1763-11-15,John,BLOMLEY,"captain, raoc",Catherine,ROBERTS,mariner
Robert,BLOMLEY,M,1763-11-15,John,BLOMLEY,"captain, raoc",Catherine,ROBERTS,mariner
Alexander,WILCOCKS,M,1760-06-26,Thomas,WILCOCKS,confectioner,Mary,LEACH,labourer
William,TURNER,M,1762-03-03,John,TURNER,"private soldier, rifle brigade",Margaret,GALLAGHER,sawyer
Elizabeth,HASTINGS,F,1760-09-11,James,HASTINGS,compositor,Pheobe,WIDDOWSON,fireman
Margaret,LAKE,F,1760-07-24,Andrew,LAKE,ag lab,Annie,MCGUIRE,shop keeper
Peter,GREED,M,1763-02-03,Francis,GREED,curate,Elizabeth,ALCOCK,shipwright
James,KILBEE,M,1759-06-30,David,KILBEE,clerk,Mary,BENNETT,railway labourer
Robert,BRADLEY,M,1758-03-22,Charles,BRADLEY,book binder,Joanna,ARNOLD,draper
Elenor,BARNES,F,1761-08-19,James,BARNES,blacksmith,Henrietta,SIMMONDS,paperstainer
Agnes,FRANK,F,1772-05-17,John,FRANK,architect,Mary,SHARROCK,miner
John,HAUGHTON,M,1764-02-01,Daniel,HAUGHTON,shoe hand,Margaret,NORTH,messenger
Margt,DAVIE,F,1764-04-24,William,DAVIE,secretary,Jane,DANN,gardener
Eleanor,BURRELL,F,1761-03-04,John,BURRELL,soldier,Elizabeth,PREBBLE,merchant's clerk
Ann,MURGATROYD,F,1763-05-07,Donald,MURGATROYD,clerk,Helen,BRANSTON,ag lab
Catherine,LOUTTIT,F,1761-07-01,Thomas,LOUTTIT,fitter and turner,Margaret,PARROTT,local government officer
James,WALLS,M,1758-09-03,Willia,WALLS,baker,Isabella,SECCOMBE,school master
Mary,SHACKLETON,F,1760-03-24,Wm,SHACKLETON,labourer,Catherine,HUDLESTONE,farmer
Willia,BOLTON,M,1758-05-08,James,BOLTON,mariner,Christina,JONES,labourer
Wm,MANSFIELD,M,1761-09-02,James,MANSFIELD,labourer,Agnes,DICKINSON,boarding house keeper
John,GOUGH,M,1763-01-18,James,GOUGH,ag lab,Elizabeth,MACLEAN,platelayer
Patrick,BARRIOS,M,1767-10-29,James,BARRIOS,transfer printer,Louise,STANDRING,weaver
Peter,ROBERTS,M,1764-07-20,Robert,ROBERTS,estate proprietor,Margaret,CHEATHAM,farmer
Elisabeth,PARTINGTON,F,1758-09-20,Alexander,PARTINGTON,miner,Johan,WHITE,husbandman
Jane,TIBBOT,F,1765-10-19,Robert,TIBBOT,labourer,Hannah,FIELD,letter carrier
Isabella,BARTON JNR,F,1766-03-01,Alexander,BARTON JNR,carter,Susan,WEAVER,stuff presser
Margaret,KNIGHT,F,1763-10-04,James,KNIGHT,shopkeeper,Christina,CARGILL,steel founder
William,MOORE,M,1760-02-29,Thomas,MOORE,master mariner,Mary,ROWELL,cook
Elizabeth,ELLIOT,F,1761-01-13,George,ELLIOT,book keeper,Mary,WAITE,groom
Elizabeth,TUBBS,F,1761-07-27,James,TUBBS,milliner,Annie,BOGAN,ships caulker
Robert,LISTER,M,1758-07-12,James,LISTER,servant,Ann,MEADE,manager
Niel,ECROYD,M,1762-07-28,Alexander,ECROYD,draper,Jessie,MUNDAY,farmers daughter
Isabella,KAY,F,1764-10-07,James,KAY,gardener,Jane,GIBBARD,labourer
Thomas,SPANER,M,1762-02-27,John,SPANER,grocer's assistant,Isabella,ROBINSON,domestic servant
Isab,CROWGEY,F,1767-02-07,Donald,CROWGEY,master plumber & gasfitter,Jessie,MCEWEN,plasterer
James,CHARMAN,M,1763-11-13,Samuel,CHARMAN,joiner,Christina,RAMSAY,boot finisher
Agnes,FEILDING,F,1764-08-14,William,FEILDING,labourer,Isabella,BARKER,wall & floor tiler
Anne,HAYDOCK,F,1763-06-04,Alexander,HAYDOCK,labourer,Agnes,REID,engineer
William,SCOTT,M,1760-01-06,B,SCOTT,labourer,Elenor,MILLER,farmer
James,EASE,M,1759-05-29,James,EASE,servant,Cathrine,FURBER,plain needlework
Harriet,MCEWEN,F,1762-02-14,John,MCEWEN,cafe proprietor,Margt,SPENCER,labourer
Hugh,HUTCHINSON,M,1759-09-19,Hugh,HUTCHINSON,lab,Elizabeth,GOLLINGS,police sergeant
Mary,HOLWAY,F,1761-01-27,John,HOLWAY,glassmaker (crown),Emily,LANCASTER,pianoforte maker
Helen,BAIRD,F,1760-06-12,Ralph,BAIRD,wheelwright,Margaret,GADSBY,coachman
William,BAIRD,M,1760-06-12,Ralph,BAIRD,wheelwright,Margaret,GADSBY,coachman
Elizabeth,MAKINS,F,1760-10-09,William,MAKINS,publican,Mary,LEWIS,labourer
Jane,BUNKHAM,F,1765-06-07,Charles,BUNKHAM,engine cleaner,Margret,BARNES,haslier
Elizabeth,BROWN,F,1768-12-29,George,BROWN,labourer,Alicia,SUSSANS,cordwainer
Mary,WOOLLARD,F,1759-08-25,Robert,WOOLLARD,butcher,Elizabeth,HADDIN,domestic servant
Elizabeth,SQUIRES,F,1758-11-15,Alexander,SQUIRES,plumber,Jane,SMITH,master decorator
Jane,QUARTLEY,F,1760-01-01,William,QUARTLEY,ag lab,Barbara,JONES,builder
David,BRODIE,M,1760-10-08,John,BRODIE,artificial limb maker,Ann,SMITH,baker
Margt,FRASER,F,1759-11-24,Thomas,FRASER,cab proprietor,Catherine,CEENEY,farmer
Thomas,DELAMER,M,1761-07-25,William,DELAMER,gardener,Magdalen,SMITH,mill maker
Margaret,REAKES,F,1764-09-03,Alexander,REAKES,farmer,Christina,WATSON,farrier
Margaret,RETALLACK,F,1760-03-07,John,RETALLACK,publican,Mary,DAINES,seaman (naval pensioner)
Charles,POWELL,M,1768-05-31,James,POWELL,seaman,Hannah,CAWLEY,machinist
Donald,WHITNEY,M,1759-11-12,Will,WHITNEY,"i.c dept, mill",Louisa,ADAM,farmer
Helen,BAXTER,F,1759-08-30,John,BAXTER,farmer,Margaret,VARLOW,inn servant
James,BAXTER,M,1759-08-30,John,BAXTER,farmer,Margaret,VARLOW,inn servant
Elisabeth,HOLMES,F,1760-09-25,James,HOLMES,aicraft fitter,Mary,PEARCE,labourer
John,RUTTER,M,1764-07-26,John,RUTTER,labourer,Alice,LEWIS,coachman
Eliza,BINYON,F,1761-11-02,Robert,BINYON,labourer,Eliza,BRUNT,farmer
Ann,LOCK,F,1764-04-03,Charles,LOCK,tailor,Flora,LANGFORD,lab
Cecilia,KERRISON,F,1761-11-07,James,KERRISON,joiner,Eliza,HANKS,hosier
Cathrine,BRODLY,F,1760-12-31,David,BRODLY,civil engineer,Ellen,DRIVER,travelling service rep for car factory
Robin,CHAPMAN,M,1764-09-20,Peter,CHAPMAN,farmer,Euphemia,SIBLEY,whitesmith
Jessie,NICHOL,F,1759-08-21,Thomas,NICHOL,shepherd,Ellen,BAKER,company secretary's dept - steelworks
Ann,NICHOL,F,1759-08-21,Thomas,NICHOL,shepherd,Ellen,BAKER,company secretary's dept - steelworks
Christian,JUDE,F,1758-04-05,Andrew,JUDE,shoemaker,Hellen,CRADDOCK,mariner
Jessie,TURNER,F,1762-07-17,James,TURNER,shoemaker,Margt,WILLIAMS,farmer
John,GOULD,M,1760-04-11,Alexander,GOULD,furrier,Mary,CAGLEY,farmer
Helen,BARNARD,F,1759-09-21,William,BARNARD,wool sorter,Betsy,REDMAN,coal miner
Margaret,PERT,F,1764-05-06,Henry,PERT,mason,Kathleen,NEWTON,mariner
John,GROVES,M,1760-05-06,William,GROVES,railway engine fireman,Margaret,RIDGWAY,clerk (- printing/bookbinding firm )
Bertha,SMITH,F,1761-06-17,James,SMITH,solicitor's clerk,Janet,HUCK,railway station master
Robert,HOWES,M,1761-07-14,Hendry,HOWES,saddler,Annie,LUCK,waggoner
James,PFEIL,M,1760-05-28,Alexr,PFEIL,farmer,Helen,STOPFORD,iron moulder
Thomasina,MCEWEN,F,1759-09-15,David,MCEWEN,brewery worker,Eliza,VINEY,wheelwright
Mary,SINCLAIR,F,1762-01-17,Robert,SINCLAIR,ag lab,Jane,STAPLE,"machinist, metal box factory"
Marion,DENT,F,1764-12-11,George,DENT,machine maker,Mary,SMITH,tailor
William,GILL,M,1762-04-03,Andrew,GILL,school teacher,Agnes,MURRAY,miner
Agnes,MARSH,F,1763-10-15,James,MARSH,baker,Margaret,ASTON,chartered accountants clerk
Annie,TUTTLE,F,1758-04-10,Thomas,TUTTLE,ag lab,Catherine,SHAW,butcher
James,TUTTLE,M,1758-04-10,Thomas,TUTTLE,ag lab,Catherine,SHAW,butcher
John,KERSLAKE,M,1768-11-08,Walter,KERSLAKE,ag lab,Mary,GOODRUM,labourer
David,GOLICKER,M,1760-05-12,Alexander,GOLICKER,jeweller,Margaret,HANKS,railway clerk
Marjery,GILLARD,M,1762-02-15,David,GILLARD,labourer,Helen,FROST,labourer
Margaret,EDDY,F,1762-07-26,Alexander,EDDY,farmer,Mary,WEEKS,wine distiller
John,STOTT,M,1772-03-23,James,STOTT,waiter,Christina,MACRAY,foreman steelworker
Thomas,BEVERCOMBE,M,1760-05-03,William,BEVERCOMBE,farmer,Margaret,WARNER,mason
Andrew,ENTWISLE,M,1763-01-03,Adam,ENTWISLE,farm labourer,Jessie,BLYTH,ag lab
Robert,HEATH,M,1762-08-06,William,HEATH,laundress,Christina,CRICK,grocer
Andrew,MACDONALD,M,1763-05-23,Robert,MACDONALD,farmworker,Jessy,CARTER,grinder
Robert,MACDONALD,M,1763-05-23,Robert,MACDONALD,farmworker,Jessy,CARTER,grinder
Mary,BROWN,F,1770-11-17,James,BROWN,handloom weaver,Elizabeth,AYRE,farm labourer
B,BODLE,M,1769-12-13,Wm,BODLE,land owner,Mary,DOHERTY,labourer
Johanna,PRITCHARD,F,1763-06-11,James,PRITCHARD,farm lab,Marion,HARRIS,butcher
Jane,WILKINSON,F,1760-04-29,Archd,WILKINSON,servant,Catherine,DINSDALE,yeoman farmer
Margaret,BIRCH,F,1766-09-20,Duncan,BIRCH,furnaceman,Jane,WENDON,cotton beamer
Archibald,BIRCH,M,1766-09-20,Duncan,BIRCH,furnaceman,Jane,WENDON,cotton beamer
John,PRESSWELL,M,1764-03-11,William,PRESSWELL,stonemason,Margaret,ALLEN,draughtsman
John,HOCKLEY,M,1769-09-08,John,HOCKLEY,civil servant,Elizabeth,PERKINS,warehouseman
Milton,BENNETT,M,1760-10-07,Patrick,BENNETT,gunner royal artillery,Helen,BROWN,lace buyer (wholesale)
Norman,WHYTE,M,1758-05-11,George,WHYTE,grocer,Christina,GOODEY,"sales inspector, beverages"
Robert,BRIGGS,M,1760-08-11,Francis,BRIGGS,cab proprietor,Julia,TWEMLOW,ag lab
Annie,SOWDEN,F,1761-05-25,Willm,SOWDEN,school teacher,Jessie,ROBERTS,grocery assistant
Simpson,CROMPTON,F,1764-11-05,John,CROMPTON,farmer,Elizabeth,THEAKSTON,ag lab
Elizabeth,GUNTER,F,1764-12-29,Simon,GUNTER,butcher,Helen,SMALPICA,boot finisher
Elizabeth,GUNTER,F,1764-12-29,Simon,GUNTER,butcher,Helen,SMALPICA,boot finisher
Charles,COX,M,1763-07-12,Thomas,COX,dressmaker,Margaret,HUTTON,teacher
Margaret,FINLAY,F,1761-03-02,Willia,FINLAY,innkeeper,Mary,SMITH,proprietor
Helen,LESTER,F,1762-02-20,John,LESTER,chemist & druggist,Jane,HOLROYD,farmer
Margaret,MCINNES,F,1760-11-10,Robert,MCINNES,gas stoker,Ellen,GRANT,paper hanger
James,EDWARDS,M,1764-08-31,Alexander,EDWARDS,blacksmith,Janet,NEWTON,carpenter
Mary,PARKER,F,1760-09-02,Robert,PARKER,umbrella makers,Ann,STURGES,milk vendor
William,PURKES,M,1762-10-13,David,PURKES,labourer,Amelia,BAKER,butler
William,PURKES,M,1762-10-13,David,PURKES,labourer,Amelia,BAKER,butler
George,FISHER,M,1761-09-30,James,FISHER,water bailiff,Jean,HARRIS,barrister
Helen,SMITH,F,1774-03-09,William,SMITH,foundry worker,Mary,WOOD,baker
Ann,HAYSOM,F,1770-08-17,James,HAYSOM,drapers assistant,Francis,WHITE,packing case maker
Agnes,PRATT,F,1761-07-11,Joseph,PRATT,farmer,Ann,GIBBON,tailor
James,HART,M,1760-01-04,James,HART,lab,Agnes,WILLIAMS,iron master
Thomas,JENKINSON,M,1770-09-03,George,JENKINSON,blacksmith,Bridget,JACKS,bailiff
Agnes,THOMAS,F,1759-11-20,George,THOMAS,sawyer,Annie,DAVIES,soldier
Annie,LAZARUS,F,1762-10-24,Alexander,LAZARUS,labourer,Cath,GREEN,needlewoman
Agnes,PARKER,F,1760-10-23,William,PARKER,shoemaker,Ann,COCK,labourer
James,ATKINSON,M,1760-10-16,James,ATKINSON,barrister,Helen,HALFORD,shoemaker
Catherine,ATKINSON,F,1760-10-16,James,ATKINSON,barrister,Helen,HALFORD,shoemaker
Bridget,JACKSON,F,1760-10-06,John,JACKSON,sawyer,Elizabeth,JONES,servant
Willia,BRADFORD,M,1758-06-15,Charles,BRADFORD,mason,Agnes,WRIGHT,farmer
Annie,BRADFORD,F,1758-06-15,Charles,BRADFORD,mason,Agnes,WRIGHT,farmer
Margaret,LARTER,F,1759-11-12,Robert,LARTER,launderess,Ann,SMITH,commercial clerk
Mary,JAMES,F,1760-09-03,Robert,JAMES,fireman,William,DALE,porter
William,FRANCES,M,1764-05-31,John,FRANCES,plumber,Janet,AFFLECK,dressmaker
William,WOOD,M,1759-08-30,Alexr,WOOD,evangelical work,Annabella,ELY,butcher
John,JOHNSON,M,1760-07-27,James,JOHNSON,shipwright,Helen,OWEN,commercial traveller
John,BANNING,M,1770-03-01,Joseph,BANNING,mariner,Julia,RAVEN,miner
Mary,BISHIN,F,1763-08-29,John,BISHIN,engine driver,Margaret,SMITH,hind
Alice,TODD,F,1760-11-14,Patrick,TODD,labourer,Margaret,MOORE,bricker
Jeanie,LAMBERT,F,1762-08-15,Malcolm,LAMBERT,typewriter mechanic,Mary,REYNOLDS,farmer
John,LAMBERT,M,1762-08-15,Malcolm,LAMBERT,typewriter mechanic,Mary,REYNOLDS,farmer
