rec-id,FirstName,LastName,MotherFirstName,FatherLastName,DateofBirth,FatherFirstName,FatherOccupation,MotherLastName,Gender,MotherOccupation
rec-6255-org,Alexander,DAVIES,Margaret,DAVIES,1770-11-26,Alexander,milliner,WALKER,M,clerk in offices of car showroom
rec-6256-org,Charlotte,ANGUS,Mary,ANGUS,1772-12-03,H,gentleman,WALKER,F,cotton spinner
rec-6257-org,Lachlan,ROGERS,Isabella,ROGERS,1771-06-25,John,farm labourer,HART,M,lab shepherd
rec-6258-org,John,RICH,Jenet,RICH,1773-10-30,Abraham,wheelwright,HOW,M,fisherman
rec-6259-dup-0,Flara,HEWIT,June,HEWIT,1775-12-05,Archibald,coal miner,BOWDEN,F,nursemaid
rec-626-org,James,DUNNING,Jessie,DUNNING,1743-06-17,Wm,grocer,MILLER,M,farmer
rec-6260-org,Jane,THOMPSON,Fanny,THOMPSON,1773-01-25,Alexander,postman,GOLLIN,F,basketmaker
rec-6261-org,Jessie,FLETCHER,Isabella,FLETCHER,1775-01-01,James,masons labourer,RENTON,F,labourer
rec-6262-org,Hugh,RUGGINS,Elizabeth,RUGGINS,1772-11-21,Robert,storeholder- field stores,BENNIE,M,boat builder
rec-6263-org,Mary,DIBBLE,Janet,DIBBLE,1772-02-13,Willia,spinner,LEARMOND,F,art teacher
rec-6264-org,John,GORDON,Margaret,GORDON,1772-03-10,Martin,farmer,GRANT,M,pattern maker
rec-6265-org,Francis,WALSH,Catherine,WALSH,1774-07-13,John,farmer,DAY,M,mason
rec-6266-org,Margaret,ARMSTRONG,Grace,ARMSTRONG,1772-10-10,Thomas,civil servant,SHAW,F,joiner
rec-6267-org,Jane,HANDCOCK,Maggie,HANDCOCK,1774-08-10,George,paperhanger,GAVIN,F,furnace manager
rec-6268-org,Mary,BANT,Elizabeth,BANT,1775-08-15,William,miner,KEYTON,F,bricklayer
rec-6269-dup-0,Jan,WALKER,Agnes,WALKER,1773-06-01,Anthony,baker,HART,F,rating and valuation officer
rec-627-org,Susan,ROSE,Mary,ROSE,1745-02-12,Donald,engine driver,RIDER,F,brewer
rec-6270-org,Joseph,WOODCOCK,Ann,WOODCOCK,1778-12-21,John,railway fireman,COOPER,M,solicitor
rec-6271-dup-0,Jabes,DAFT,Margaret,DAFT,1773-07-29,John,farmer,BARNSDALL,M,labourer
rec-6272-org,Hanah,PERITON,Sarah,PERITON,1778-02-19,James,farmer,COOKSON,F,labourer
rec-6273-dup-0,Wilaiam,BLAKE,Elizabeth,BLAKE,1778-07-25,Thomas,warehouseman,NORRIS,M,miner
rec-6274-dup-0,Elisabeth,FOD,Jane,FORD,1780-06-02,George,carpenter,EVAN,F,gardener
rec-6275-org,Agnes,BAMFORTH,Jane,BAMFORTH,1772-07-11,James,blind makers fitter,MITCHELL,F,servant
rec-6276-org,Margaret,WEBB,Mary,WEBB,1772-11-28,Patrick,cotton weaver,LEWIS,F,cabinet maker
rec-6277-org,Mary,FULTON,Jane,FULTON,1785-09-18,David,army musician,PORCH,F,labourer
rec-6278-dup-0,Chatherine,BYE,Martha,BYE,1780-07-24,James,farmer,RICH,F,tailor
rec-6279-org,Bridget,JACQUETT,Maggie,JACQUETT,1774-01-19,James,seamer of hosiery,ORAM,F,farmer
rec-628-org,George,ISAACS,Elizabeth,ISAACS,1739-06-12,Ronald,forkmaker,SHAW,M,dairyman
rec-6280-dup-0,Wiliam,MCGEE,Sarah,MCGEE,1781-02-16,Samuel,cordwainer,BAIRD,M,silk weaver
rec-6281-org,Agnes,SMALL,Elspet,SMALL,1772-09-26,William,shoemaker,GLEN,F,butcher
rec-6282-org,James,EXCELL,Margt,EXCELL,1771-09-30,Norman,miner,MARYAN,M,master mariner
rec-6283-org,Mary,WEAVER,Catherine,WEAVER,1775-09-25,Andrew,preventative service,ADAMS,F,cotton weaver
rec-6284-org,Mary,COCHRANE,Margaret,COCHRANE,1776-04-08,James,stone miner,CAUSTIN,F,shoemaker
rec-6285-org,Thomas,CLAYTON,Jessie,CLAYTON,1774-04-30,James,coastguard,FOLD,M,soldier- bombadier in royal artillery
rec-6286-org,Thomas,NUDD,Annie,NUDD,1777-10-20,John,cabinet maker,LEE,M,rigger in chemical factory
rec-6287-dup-0,Archibald,SKINNR,Margaret,SKINNER,1772-01-18,Stewart,farmer,N K,M,gardener
rec-6288-org,Henrietta,SIMPSON,Mary,SIMPSON,1772-05-16,William,weaver,MURPHIE,F,painter
rec-6289-dup-0,Jihn,WALKER,Janet,WALKER,1773-11-10,James,gardener,COULTER,M,hinge maker
rec-629-org,William,TUCKER,Cathrine,TUCKER,1744-01-03,Alexander,mine agent,KIRBY,M,schoolmaster of endowed grammar school
rec-6290-org,Margaret,BLOMLEY,Agnes,BLOMLEY,1775-06-20,Alexander,coal miner,TODD,F,shorthand typist
rec-6291-org,Henry,BUTTERS,Elizabeth,BUTTERS,1772-03-23,Francis,lab,LUPTON,M,labourer
rec-6292-org,David,BUTTERS,Elizabeth,BUTTERS,1772-03-23,Francis,lab,LUPTON,M,labourer
rec-6293-dup-0,Jessie,TUNER,Agnes,TURNER,1773-05-15,Edward,pit labourer,MCCAN,F,lacemaker
rec-6294-org,George,WEIR,Annabella,WEIR,1773-10-15,Christopher,collier,FOLEY,M,shoemaker
rec-6295-dup-0,Johan,WILLIAMb,Jessie,WILLIAMS,1772-10-07,Richard,manager & chief buyer- co-op food warehouse,STOTT,F,cooper
rec-6296-org,Mary,TURNER,Bathia,TURNER,1772-04-13,James,smith,ROBERTSON,F,collier
rec-6297-org,Andrew,CAMP,Mary,CAMP,1774-03-15,James,cordwainer,GARRETT,M,servant
rec-6298-org,Rachel,MCFARLANE,Margaret,MCFARLANE,1772-12-02,John,domestic servant,TORR,F,conductor indian army
rec-6299-dup-0,Alexand3r,GOSMENTY,Ann,GOSMENTY,1771-12-07,William,fisherman,HIGHT,M,servant
rec-63-org,Will,BURROWS,Isabella,BURROWS,1734-07-05,James,warehouseman's assistant,AYDON,M,fisherman
rec-630-org,Mary,SMITH,Lizzie,SMITH,1738-11-12,Thomas,joiner,ARNELL,F,joiner
rec-6300-org,John,KERR,Jessie,KERR,1775-08-02,Martin,master mariner,BRUCE,M,plumber
rec-6301-org,Marion,HOSKING,Margaret,HOSKING,1783-04-22,James,gen lab,CORKER,F,lab
rec-6302-org,Thomas,COLLINGS,Mary,COLLINGS,1776-01-23,Andrew,tailor,BLAIR,M,grocer
rec-6303-org,Elisabeth,FELL,Mary,FELL,1774-07-01,Joseph,labourer,WARD,F,librarian
rec-6304-org,Hugh,RIMMER,Annie,RIMMER,1772-08-08,William,coal miner,ROBERTSON,M,childrens nurse
rec-6305-dup-0,Maey,HOWARTH,Annie,HOWARTH,1773-10-07,Robert,cordwainer,RABSON,F,boarding house keeper
rec-6306-dup-0,Isabellwa,REGAN,Jane,REGAN,1776-03-30,Francis,tailor,TURNER,F,farmer
rec-6307-org,Peter,TURNBULL,Hellen,TURNBULL,1774-01-20,Alexander,mechanic,WATINSLEY,M,labourer
rec-6308-org,Thomas,HIGGINS,Ann,HIGGINS,1775-09-13,Thomas,wood sawyer,COOK,M,bread baker
rec-6309-dup-0,Willuam,ASHMER,Margaret,ASHMER,1771-04-20,William,gardener,POOR,M,woollen mill worker
rec-631-org,James,MORDIN,Jessie,MORDIN,1740-03-06,David,indian army officer,KNIGHT,M,fitter
rec-6310-org,Alexander,JOBSON,Margaret,JOBSON,1773-03-27,Robert,plasterer,SWINDELLS,M,doctor
rec-6311-org,James,KAYE,Janet,KAYE,1774-08-17,Donald,insurance clerk,KING,M,surgeon
rec-6312-org,John,BLACKFORD,Marion,BLACKFORD,1784-10-29,James,seaman,MARTIN,M,labourer
rec-6313-org,Isabella,CRAPP,Agnes,CRAPP,1775-02-27,Robert,labourer,CHAMBERLAIN,F,income tax inspector
rec-6314-dup-0,Mrarion,BARTON,Euphemia,BARTON,1773-08-03,Donald,bootmaker,GUY,F,shepherd
rec-6315-org,William,EVANS,Elizabeth,EVANS,1772-09-14,Thomas,engineer,YEULL,M,shoeworker
rec-6316-org,Jean,MCROBERTS,Jessie,MCROBERTS,1776-10-05,Andrew,soldier,EVAN,F,soldier (proffesional)
rec-6317-org,Isabella,GREEN,Jane,GREEN,1777-04-19,John,quarryman,WILLIAMS,F,hind
rec-6318-org,Mary,DAVIES,Elizabeth,DAVIES,1772-04-21,George,timber merchant,WHITING,F,labourer
rec-6319-org,Janet,CAMPBELL,Elizabeth,CAMPBELL,1774-03-27,George,fireman,HILLARY,F,sexton
rec-632-org,William,SHELFORD,Janet,SHELFORD,1743-04-16,William,labourer,CHIPP,M,stonemason
rec-6320-org,John,GREGORY,Susanna,GREGORY,1771-07-10,William,dress maker,TOWNSEND,M,carpenter
rec-6321-org,Genshaw,CUNNINGHAM,Janet,CUNNINGHAM,1784-12-02,David,farmer,HICK,M,yeoman
rec-6322-org,Mary,MCGEE,Elizabeth,MCGEE,1772-01-14,John,gardener,HILL,F,smallware dealer
rec-6323-org,Mary,PESTLER,Ann,PESTLER,1772-11-09,James,cook,BOOTH,F,town servant
rec-6324-org,Lizza,SUMNER,Mary,SUMNER,1777-07-24,Matthew,lieutenant- r.n.,BROWN OR DO,F,painter
rec-6325-dup-0,Georke,CHINN,Mary,CHINN,1773-09-21,Matthew,blacksmith,ALLEN,M,clerk in holy orders
rec-6326-org,Frederick,COOK,Mary,COOK,1776-06-19,John,frame maker,BATCHLOR,M,coal miner
rec-6327-org,Caroline,SUDBALL,Elizabeth,SUDBALL,1772-12-08,Andrew,gardener,BOWMAN,F,labourer
rec-6328-org,Agnes,SUDBALL,Elizabeth,SUDBALL,1772-12-08,Andrew,gardener,BOWMAN,F,labourer
rec-6329-org,Daniel,STOKES,Isabella,STOKES,1779-07-07,David,private watchman,BRADSHAW,M,engineer- master (deceased)
rec-633-org,John,HUTTON,Grace,HUTTON,1740-04-03,Robert,compositor,BOWER,M,lab
rec-6330-org,William,PHIPPS,Isabella,PHIPPS,1773-01-11,John,sailmaker,WOOD,M,electrical engineer
rec-6331-org,Georgina,MELLOR,Elizabeth,MELLOR,1777-09-24,Willi,landowner,WARD,F,carrier
rec-6332-org,Isabella,TUNICLIFFE,Flora,TUNICLIFFE,1773-02-02,Duncan,farmer,MACHIN,F,framework knitter
rec-6333-org,Martha,WILMERSON,Jane,WILMERSON,1773-02-12,William,carpenter,WILLIAMS,F,gardener
rec-6334-org,Penelope,MCMILLAN,Eliz,MCMILLAN,1771-09-09,Alexander,farmer,RHODES,F,ships carpenter
rec-6335-org,Christina,PERKINS,Agnes,PERKINS,1775-04-09,James,master mason,SMETHURST,F,coal miner
rec-6336-dup-0,Cadherine,BERRIMAN,Bridget,BERRIMAN,1775-07-14,William,decorator,CUHEL,F,domestic servant
rec-6337-org,Francis,SHILLING,Alice,SHILLING,1779-08-13,Donald,bricklayer,MCMILLAN,M,lab
rec-6338-org,Janet,BATCHELLOR,Mary,BATCHELLOR,1776-02-25,James,draper,BALDRY,F,tailor
rec-6339-org,Alexander,WYETT,Christina,WYETT,1772-11-03,Alexr,cotton power loom weaver,WHITEHEAD,M,weaver
rec-634-dup-0,Abrzham,FISHER,Elizabeth,FISHER,1738-05-21,Thomas,farmer,AVREY,M,warehouseman
rec-6340-org,Peter,CAMPBELL,Margaret,CAMPBELL,1772-09-19,Thomas,carpenter,DOWRICK,M,woodman
rec-6341-org,Robert,WIGGEN,Margaret,WIGGEN,1779-01-29,James,butcher,HARRIS,M,market manager
rec-6342-org,Duncan,CHAMBERLAIN,Jane,CHAMBERLAIN,1772-11-25,Robert,mason,HOWARTH,M,clerk
rec-6343-org,Catherine,WINTER,Lizzie,WINTER,1773-02-18,John,weaver,GIBBON,F,architect
rec-6344-org,Janet,TRUELOVE,Elizabeth,TRUELOVE,1794-06-11,Archd,locksmith,RAYNER,F,cattle dealer
rec-6345-org,Hannah,BEALES,Jane,BEALES,1791-01-15,Alexander,shoemaker,BURGESS,F,charcoal burner
rec-6346-org,Andrew,NICHOLSON,Maggie,NICHOLSON,1775-03-22,James,warehouseman,SMITH,M,vellum binder
rec-6347-org,James,LISTER,Agnes,LISTER,1776-03-20,William,stonemason,BISHOP,M,labourer
rec-6348-org,Helen,TURNER,Anna,TURNER,1773-06-07,Donald,labourer,RAMSBOTTOM,F,pawnbrokers assistant
rec-6349-org,Alexander,BANNISTER,Margaret,BANNISTER,1777-05-21,James,farmer (of substantial acreage),HILL,M,coach painter
rec-635-org,Catherine,EWEN,Agnes,EWEN,1742-09-13,James,labourer,ANTHONY,F,innkeeper
rec-6350-org,James,ELLIOTT,Grace,ELLIOTT,1772-10-10,John,cooper,HOLLINGWORTH,M,cheesemonger (master)
rec-6351-org,William,CRIDGE,Elisabeth,CRIDGE,1779-04-01,Walter,fisherman,WILLS,M,tailor
rec-6352-org,John,ROBSON,Janet,ROBSON,1782-12-28,Robert,builder,MILLER,M,joiner
rec-6353-dup-0,Patriyk,EVANS,Isabella,EVANS,1773-11-03,Robert,labourer,HOLT,M,domestic service
rec-6354-org,John,JONES,Margret,JONES,1772-08-07,John,furniture salesman,ELVREY,M,labourer
rec-6355-org,Emily,COOPER,Deane,COOPER,1771-08-08,Archd,domestic servant,PASS,F,labourer
rec-6356-org,James,SMITH,Elizth,SMITH,1772-02-13,Andrew,farmer,TRELOAR,M,commercial traveller
rec-6357-org,William,MILLER,Elizabeth,MILLER,1776-06-25,Donald,wheelwright,ALGIE,M,butcher
rec-6358-org,Ann,MEADOWCROFT,Janet,MEADOWCROFT,1771-05-02,Jonathan,sailor,COOPER,F,labourer
rec-6359-org,Mary,RANDAL,Isabella,RANDAL,1772-08-10,John,farmer,CULLEN,F,engineer
rec-636-org,John,BLOOMER,Janet,BLOOMER,1742-07-03,John,bricklayer,WATKINSON,M,furnace manager
rec-6360-org,William,TAYLOR,Margaret,TAYLOR,1773-02-01,Alex,agent,BLYTH,M,salesman
rec-6361-org,Jean,BALCHIN,Jane,BALCHIN,1781-05-13,John,labourer,TARLINGTON,F,haydealer
rec-6362-org,Rodrick,PEARCE,Jane,PEARCE,1773-11-07,Donald,tailoress,JONES,M,collier
rec-6363-org,Jane,FIRTH,Isabella,FIRTH,1783-12-06,James,solicitor,WARING,F,oilman
rec-6364-org,Harley,MCLACHLAN,Mary,MCLACHLAN,1773-03-05,Michael,dressmaker,RUSSELL,M,artist and painter
rec-6365-dup-0,David,LINGADR,Sarh,LINGARD,1776-04-25,Peter,cloth miller,RATCLIFFE,M,draper
rec-6366-org,William,LOADER,Jane,LOADER,1772-10-13,Michael,labourer,STEWART,M,pilot
rec-6367-org,Frances,HEWITT,Margaret,HEWITT,1772-05-23,James,engine fitter,MUDAY,F,royal navy
rec-6368-org,William,MEADOWCROFT,Janet,MEADOWCROFT,1776-08-12,William,childrens nanny,LAURENSON,M,cotton warper
rec-6369-org,Agnes,NEWTON,Maria,NEWTON,1776-05-11,Patrick,accountant and reciever of companies,SORRELL,F,school teacher
rec-637-dup-0,Jan,STEWART,Ann,STEWART,1739-05-02,George,labourer,MCDOWELL,F,coal miner
rec-6370-org,Margaret,WOOD,Elspet,WOOD,1773-07-17,John,labourer for gas & water co,BOROUGHS,F,farmer
rec-6371-org,Dugald,LAIT,Elizabeth,LAIT,1776-11-18,James,labourer,EYEARS,M,commission agent
rec-6372-org,Elisabeth,WEIR,Agnes,WEIR,1772-08-30,James,brickmaker,WITBY,F,carpenter
rec-6373-dup-0,Cagherine,EPPS,Annie,EPPS,1775-04-20,James,grocers assistant,MILLER,F,insurance co. clerk
rec-6374-dup-0,Jameqs,BOON,Susan,BOON,1772-04-15,Robert,lime burner,PIPER,M,hay agent
rec-6375-dup-0,Duncan,BERY,May,BERRY,1769-07-13,Michael,builder,LASON,M,trimmer
rec-6376-org,Agnes,TERRELL,Margaret,TERRELL,1771-07-28,David,master druggist chemist,SIMS,F,labourer
rec-6377-dup-0,Clarance,GRUNDY,Catherine,GRUNDY,1777-02-16,John,ag lab,ANDERSON,M,shop assistant with co-op
rec-6378-org,John,MORDIN,Jane,MORDIN,1780-10-28,James,coal fitter,RICKARD,M,lab
rec-6379-dup-0,Elizabet,RICHARDSON,Catherine,RICHARDSON,1781-05-18,John,railway servant,PASS,F,mason
rec-638-org,Janet,DAVIES,Janet,DAVIES,1739-09-07,William,lab,LODDER,F,master shoemaker
rec-6380-org,Margaret,FORBES,Jemima,FORBES,1775-11-10,Willia,sergeant,GAYLER,F,brickmaker
rec-6381-dup-0,Jamws,BROWN,Ann,BROWN,1771-10-27,William,salesman to calico printer,WEBBER,M,carpenter
rec-6382-org,William,HOLDER,Grace,HOLDER,1777-04-28,David,railway office employee,CROOK,M,domestic servant
rec-6383-org,William,RIPPEN,Mary,RIPPEN,1771-05-29,Pendry,labourer,HILL,M,butcher
rec-6384-org,Elspet,GREENWOOD,Catherine,GREENWOOD,1774-03-03,Murdo,labourer,LEWIS,F,mariner
rec-6385-org,Margaret,COTTON,Helen,COTTON,1776-09-09,Thomas,yeoman farmer,HALE,F,wool mill worker
rec-6386-org,Rebecca,SCULLUN,Margaret,SCULLUN,1774-01-06,Robert,builder,BARKER,F,miner
rec-6387-dup-0,Agnes,KERSEd,Agnes,KERSEY,1774-05-12,Michael,shoemaker,THOMAS,F,clerk (- printing/bookbinding firm )
rec-6388-dup-0,Archibld,POWELL,Isa,POWELL,1772-02-03,Thomas,tailor,BONE,M,labourer
rec-6389-org,John,NICHOLES,Jane,NICHOLES,1772-05-21,James,mariner,JOHNSON,M,collier
rec-639-org,David,BRADFORD,Margaret,BRADFORD,1738-11-06,William,grocer,BUSSELL,M,lab
rec-6390-org,Mary,WOODLAND,Mary,WOODLAND,1772-06-22,Andrew,letter carrier,WATERS,F,smith
rec-6391-org,Charles,BIRKENHEAD,Mary,BIRKENHEAD,1775-01-09,Robert,dealer,CLARK,M,patten maker (master)
rec-6392-dup-0,Robertna,HENDERSON,Mary,HENDERSON,1773-04-06,James,lab,CRAIG,F,assistant manager off-licence
rec-6393-dup-0,Jezsie,NICHOL,Margaret,NICHOL,1774-04-20,James,labourer,JONES,F,parchment manufacturer
rec-6394-org,Andrew,MCADAM,Lizzie,MCADAM,1776-01-21,Charles,farmer,ADAMS,M,servant
rec-6395-org,John,SLARK JUNR,Flora,SLARK JUNR,1774-07-05,James,tailor,LAVEN,M,miner
rec-6396-dup-0,Maggei,HAMMOND,Catherine,HAMMOND,1779-05-12,Alexr,window blind maker,PRESTON,F,railway clerk
rec-6397-org,George,HAMMOND,Catherine,HAMMOND,1779-05-12,Alexr,window blind maker,PRESTON,M,railway clerk
rec-6398-org,Margaret,WHARTON,Mary,WHARTON,1780-02-02,Thomas,chef,STEVENS,F,governess
rec-6399-org,Mary,MCWILLIAM,Mary,MCWILLIAM,1779-07-23,George,police constable,READING,F,stoker (gas)
rec-64-org,William,WELES,Janet,WELES,1723-03-20,John,tailor,DAY,M,grinder
rec-640-org,David,GILBERT,Annie,GILBERT,1739-12-24,Willia,pencil maker,AINSWORTH,M,wheelwright
rec-6400-dup-0,Isabella,GOODWN,Margt,GOODWIN,1776-08-22,James,soldier,BRITTON,F,workman
rec-6401-org,Jane,SPITTALL,Wilhelmina,SPITTALL,1771-04-12,Donald,collier,WILSON,F,teacher
rec-6402-dup-0,Atam,FARBROTHER,Mary,FARBROTHER,1779-07-22,Duncan,ag lab,SCOWCROFT,M,multigraph operator
rec-6403-org,George,HAYTON,Elizabeth,HAYTON,1772-01-21,George,bank clerk,GALLICKER,M,farm labourer
rec-6404-org,Annie,JONES,Margaret,JONES,1776-03-16,James,dressmaker,CHUBB,F,school caretaker
rec-6405-dup-0,Archiblad,PRESTON,Grace,PRESTON,1772-10-29,Alexander,labourer,ALISON,M,lab
rec-6406-org,Martha,SEVERN,Rosina,SEVERN,1771-11-08,John,last maker,YOUENS,F,miller
rec-6407-org,Margaret,MATTISON,Jane,MATTISON,1776-05-11,James,scaffolder,FOLSON,F,farmer
rec-6408-org,Henry,PURVES,Elizabeth,PURVES,1776-05-25,James,domestic servant,SAFEGUARD,M,engine driver
rec-6409-org,James,PURVES,Elizabeth,PURVES,1776-05-25,James,domestic servant,SAFEGUARD,M,engine driver
rec-641-org,James,YOUNG,Euphemia,YOUNG,1738-09-04,Thomas,builder & contractor,RAE,M,carpenter
rec-6410-org,Miles,CROYDON,Mary,CROYDON,1772-11-28,Peter,solicitors clerk,CLARK,M,butler
rec-6411-org,Anne,STEER,Isobella,STEER,1780-03-12,Thomas,seaman,WALKER,F,fishing boat skipper
rec-6412-org,William,LOURIE,Jane,LOURIE,1776-09-19,Alexander,file cutter,SHEPHERD,M,wood carver & gilder
rec-6413-org,Hellen,TORRANCE,Annie,TORRANCE,1775-05-05,Thomas,gardener,PATON,F,farmer
rec-6414-dup-0,Isabella,LAWRANCwE,Margaret,LAWRANCE,1772-09-17,Andrew,iron moulder,JONES,F,farmer
rec-6415-org,Sarah,WILSON,Catherine,WILSON,1774-09-11,Walter,clerk,HICKMAN,F,painter and decorater
rec-6416-org,George,HOLLINSWORTH,Ann,HOLLINSWORTH,1773-08-16,Thomas,spinner,NOBLE,M,labourer
rec-6417-org,James,GAULD,Kattie,GAULD,1774-04-11,John,coachman,LANG,M,shop assistant
rec-6418-org,William,RUNNACLES,Catherine,RUNNACLES,1777-01-25,John,labourer,NEILD,M,lab
rec-6419-org,Catherine,RUNNACLES,Catherine,RUNNACLES,1777-01-25,John,labourer,NEILD,F,lab
rec-642-org,Elizabeth,HICK,Jessie,HICK,1737-12-14,James,woollen merchant,POOL,F,hat manufacturer
rec-6420-org,David,ROBERTSON,Agnes,ROBERTSON,1780-11-25,Alister,dealer,BROOK,M,farm bailiff
rec-6421-org,Joseph,RAULINSON,Helen,RAULINSON,1772-12-10,Matthew,labourer,BROWN,M,farmer
rec-6422-dup-0,Ann,tEITCH,Helen,LEITCH,1777-12-02,George,school mistress- assistant,HARRISON,F,master builder
rec-6423-org,John,BRIMBLE,Hellen,BRIMBLE,1778-09-05,Ronald,teamsman,WASPE,M,victualler
rec-6424-org,George,JAMES,Margaret,JAMES,1775-05-28,John,domestic servant,LEAVINS,M,lab
rec-6425-org,Edward,WELES,Elizabeth,WELES,1776-12-31,William,labourer,NICHOLLS,M,commercial traveller (grocery)
rec-6426-org,Jean,LEWIS,Mary,LEWIS,1778-10-17,Moses,bombay artillery,PALLETI,F,smiths striker
rec-6427-org,Agnes,WILLIAMS,Margaret,WILLIAMS,1773-09-12,Samuel,farmer,MANSON,F,trunk maker
rec-6428-org,David,DAVIS,Ann,DAVIS,1775-04-11,Michael,mariner,WOOD,M,coal miner
rec-6429-org,James,KNIGHT,Margaret,KNIGHT,1781-06-03,Alexander,horticulturist,WILDMAN,M,boat builder
rec-643-org,Wilhelmina,PROWNE,Margaret,PROWNE,1740-08-31,John,shoe maker,LESLIE,F,domestic servant
rec-6430-dup-0,Henri,GUNTON,Mary,GUNTON,1772-09-18,William,ag lab,THOMAS,M,house painter
rec-6431-org,Jemima,BEWEL,Jemima,BEWEL,1772-03-22,James,lab,BROOKS,F,labourer
rec-6432-org,John,LAWSON,Ann,LAWSON,1775-09-19,Duncan,labourer,SMITH,M,watchmaker
rec-6433-org,Alexander,BOLDORINI,Jemima,BOLDORINI,1772-05-03,Charles,domestic servant,KAY,M,gardener
rec-6434-org,Alex,WHITE,Ann,WHITE,1771-10-02,Duncan,lab,DILLEY,M,crofter
rec-6435-org,Bella,GREEN,Annie,GREEN,1772-08-10,Joseph,labourer,GOATCHER,F,cabinet maker
rec-6436-org,Robert,CODLING,Margaret,CODLING,1777-08-30,William,draughtsman (engineer),MATHEWS,M,clerk
rec-6437-org,Thomas,DONALDSON,Alison,DONALDSON,1779-07-16,Adam,farmer,N K,M,currier
rec-6438-org,Margret,ODELL,Martha,ODELL,1777-01-30,Richard,blacksmith,PIRLANE,F,beamer- cotton mill
rec-6439-org,Marianne,MCLEOD,Annie,MCLEOD,1778-07-17,Michael,coal miner,ERRICKER,F,house painter
rec-644-org,Janet,HACKER,Christina,HACKER,1763-07-17,Robert,team owner,MOOR,F,mechanic
rec-6440-org,Jessie,MCKINGIE,Isabella,MCKINGIE,1773-03-08,Charles,grocer,FLINN,F,gardener
rec-6441-org,Jurah,FERDINAND,Jessie,FERDINAND,1772-12-18,Robert,lab,SPENCER,F,dairyman
rec-6442-org,Mary,WOOD,Elisabeth,WOOD,1773-09-19,John,grinder,SMITH,F,accountant
rec-6443-org,William,SOMON,Eva,SOMON,1773-10-09,Charles,stone mason,TODD,M,shoemaker
rec-6444-org,Thos,RIVERS,Mary,RIVERS,1774-12-09,James,yeoman,ROGERS,M,ag lab
rec-6445-dup-0,James,GOSLIhG,Jane,GOSLING,1779-01-21,John,joiner and cabinet maker,GOUNRY,M,gas fitter journeyman
rec-6446-org,James,DOWING,Mary,DOWING,1780-12-27,John,labourer,LANE,M,boatman
rec-6447-org,James,HUMPHREY,Mary,HUMPHREY,1778-03-12,Alexander,clerk,DOWING,M,miller
rec-6448-dup-0,Jamest,BAYNHAM,Flora,BAYNHAM,1776-08-10,Alexander,farmer,DYSON,M,parish clerk
rec-6449-dup-0,Eliazbeth,FINNIE,Jessie,FINNIE,1774-08-13,William,collier,BALLENGER,F,draper
rec-645-org,Agnes,ROSSBOTTOM,Charlotte,ROSSBOTTOM,1739-06-27,James,ag lab,OLIVER,F,farm lab
rec-6450-org,James,BUCHANAN,Janet,BUCHANAN,1774-07-21,Norman,tailor,CAMPION,M,miner
rec-6451-org,Catherine,SLY,Margt,SLY,1775-04-19,John,mariner,MORGAN,F,coal miner
rec-6452-org,Susan,PARKER,Elizabeth,PARKER,1777-03-31,Jno,motor mechanic,PATERSON,F,carpenter
rec-6453-org,Daniel,THOMPSON,Isabella,THOMPSON,1775-01-01,William,colliery checkweighman,MERCIK,M,cattle dealer
rec-6454-org,George,THOMPSON,Isabella,THOMPSON,1775-01-01,William,colliery checkweighman,MERCIK,M,cattle dealer
rec-6455-org,Jane,BAILEY,Janet,BAILEY,1771-03-03,Peter,editor,LING,F,labourer
rec-6456-org,Willi,NICHOLLS,Grace,NICHOLLS,1772-11-23,Thomas,wheelwright and coachbuilder,MOYES,M,commission agent
rec-6457-org,Lizzie,PROUDFOOT,Christina,PROUDFOOT,1778-06-19,Charles,labourer,WELSH,F,cattle jobber
rec-6458-dup-0,Abrasham,GINGELL,Elizabeth,GINGELL,1773-04-21,John,blacksmith,PHILLPOT,M,weaver
rec-6459-dup-0,Nil,HUGHES,Charlotte,HUGHES,1776-08-28,Francis,stonemason,PIGOT,M,building contractor
rec-646-dup-0,John,BRlAD,Mary,BREAD,1742-12-09,John,labourer,FELLOWS,M,ag lab
rec-6460-org,George,REEVES,Mary,REEVES,1773-08-12,Malcolm,labourer,WEBB,M,lighterman
rec-6461-org,Jane,MITCHELL,Jane,MITCHELL,1773-11-18,David,lace maker,CLARK,F,farmer
rec-6462-org,James,COLLINS,Catherine,COLLINS,1773-10-06,Will,engineer,HEARN,M,artist
rec-6463-org,Ann,ROAKE,Jane,ROAKE,1773-06-24,Robert,draughtsman,BUFFAM,F,confectioner
rec-6464-org,Esther,COOPER,Margret,COOPER,1772-12-17,Law,writer royal navy,PHILIP,F,clerk
rec-6465-org,Margaret,SAGE,Rachel,SAGE,1774-11-02,Donald,carman,BIRD,F,mason
rec-6466-org,Thomas,JONES,Jessie,JONES,1776-03-26,Charles,fisherman,DREWEY,M,coal merchant
rec-6467-dup-0,Aghes,EFFLAND,Agnes,EFFLAND,1772-09-10,Alfred,farmer,YORK,F,shoemaker
rec-6468-dup-0,Jon,HUDSON,Helen,HUDSON,1773-12-03,Peter,painter,DRUMMOND,M,school caretaker
rec-6469-org,William,KENT,Jane,KENT,1774-07-11,John,ag lab,MORTIMER,M,sales representative
