rec-id,FirstName,LastName,MotherFirstName,FatherLastName,DateofBirth,FatherFirstName,FatherOccupation,MotherLastName,Gender,MotherOccupation
rec-4451-org,Helen,HARRIS,Mary,HARRIS,1755-09-18,John,engineman,TULLOCH,F,registrar
rec-4452-org,Joan,PURKES,Amelia,PURKES,1756-08-27,David,labourer,BAKER,F,butler
rec-4453-org,John,SOUTER,Rose,SOUTER,1758-03-05,Thomas,ag lab,DENNYS,M,labourer
rec-4454-org,Elizabeth,ROBSON,Mary,ROBSON,1756-07-23,James,letter carrier,DEBNHAM,F,labourer
rec-4455-org,Charles,THOMPSON,Ann,THOMPSON,1763-10-08,Robert,tailor,LEATHERBARROW,M,labourer
rec-4456-org,Jessie,GRUBB,Janet,GRUBB,1763-12-22,Alexander,butler,GALLOWAY,F,tailor
rec-4457-org,Robert,WOOD,Mary,WOOD,1757-01-17,Alfred,labourer,LEAF,M,butcher
rec-4458-dup-0,Jan,MCNAB,Margt,MCNAB,1755-09-17,Robert,tailor,LEES,F,timber merchant
rec-4459-dup-0,Petre,BAMFORD,H,BAMFORD,1756-10-01,Hugh,watchmaker,DUMTRISS,M,civil servant (war dept)
rec-446-org,Louis,BAKER,Margaret,BAKER,1734-09-30,George,carpenter,HOLDEN,M,dyer
rec-4460-org,John,BOLTON,Christina,BOLTON,1753-01-25,James,mariner,JONES,M,labourer
rec-4461-org,Esther,KAY,Andreania,KAY,1754-09-26,James,gardener,HENISTSON,F,oilman
rec-4462-dup-0,Willimina,KIRK,Mary,KIRK,1756-06-15,Hugh,farmer,EDRIDGE,F,farmer
rec-4463-org,Helen,BANNERMAN,Alice,BANNERMAN,1761-02-07,James,farmer,GREENWOOD,F,overlooker
rec-4464-org,Wm,WATTS,Jessie,WATTS,1755-01-20,Robert,blacksmith,NOBLE,M,lab
rec-4465-org,Alexander,SIRR,Mary,SIRR,1757-07-22,John,domestic servant,MINCHIN,M,weaver
rec-4466-org,Joan,WILBRAHAM,Helen,WILBRAHAM,1758-12-03,David,mason,WILSON,F,commercial traveller
rec-4467-org,Duncan,FISHER,Elizabeth,FISHER,1756-03-30,Jas,hotel proprietor,PAYNE,M,farmer
rec-4468-dup-0,Marion,PATN,Christina,PATON,1755-10-31,Thomas,tilter,WRIGHT,F,ships steward
rec-4469-org,Eliza,LITTLEJOHN,Marget,LITTLEJOHN,1756-06-08,Alex,coach joiner,BRIDLE,F,engineer's fitter
rec-447-dup-0,Jessue,MCROBERT,Margaret,MCROBERT,1732-08-29,James,clerk,METCALF,F,farmer
rec-4470-org,John,MARSH,Margaret,MARSH,1756-07-05,James,baker,ASTON,M,chartered accountants clerk
rec-4471-org,George,PULLAR,Elizabeth,PULLAR,1764-09-28,John,bank clerk,SLADE,M,cart owner
rec-4472-org,Marion,PRIESTLEY,Jane,PRIESTLEY,1759-01-07,Joseph,cabinet maker,COOPER,F,sailor
rec-4473-org,Janet,REED,Margaret,REED,1760-05-29,John,music teacher,FARRELS,F,wheelwright
rec-4474-org,Agnes,REED,Margaret,REED,1760-05-29,John,music teacher,FARRELS,F,wheelwright
rec-4475-org,Isabella,DENNY,Caroline,DENNY,1756-01-01,Geo,coal miner (hewer),KERR,F,nailer
rec-4476-dup-0,Willima,DAVIS,Helen,DAVIS,1756-06-06,Hendry,servant,ELLIS,M,engineer- motor works
rec-4477-org,Agnes,HOLMES,Mary,HOLMES,1756-06-19,James,aicraft fitter,PEARCE,F,labourer
rec-4478-org,Catherine,CORNTHWAITE,Margaret,CORNTHWAITE,1766-09-03,John,bank manager,MCKELLAR,F,coal miner
rec-4479-dup-0,Elizabeth,THATCHRE,Janet,THATCHER,1759-03-29,John,vicar,SIMMONS,F,domestic servant
rec-448-dup-0,Mary,PAcSON,Elizabeth,PASSON,1731-03-28,Alexr,hosier,PERRIS,F,shop assistant
rec-4480-org,George,SPIRS,Isabella,SPIRS,1758-01-25,George,bricklayer,BARNS,M,fittmain engineer
rec-4481-org,Robert,LINTHALL,Christina,LINTHALL,1755-04-12,Robert,servant,OLIVER,M,cotton weaver
rec-4482-org,Margaret,HERBERT,Helen,HERBERT,1757-02-08,George,lab,DODS,F,gent
rec-4483-org,Fred,TUIT,Jeanie,TUIT,1756-03-22,Simpson,weaver,CLARK,M,labourer
rec-4484-dup-0,Ann,DAVIE,Catherine,DAVIES,1756-10-16,Charles,miller,HOLDEN,F,servant
rec-4485-dup-0,Archubald,LONGE,Alegina,LONGE,1761-10-11,Donald,baker,FREDERICK,M,horse trainer
rec-4486-org,John,HELLIWELL,Elizabeth,HELLIWELL,1757-11-11,Joseph,customs service,FLETCHER,M,millers clerk
rec-4487-org,Janet,BEBINGTON,Maggie,BEBINGTON,1754-10-14,Alexander,mason,MUCKLAND,F,unitarian minister
rec-4488-org,George,HULL,Flora,HULL,1758-01-30,Robert,labourer,BARBER,M,farmer
rec-4489-org,Joseph,SPENCE,Margaret,SPENCE,1758-12-12,Robert,drapers assistant,ATTWOOD,M,insurance agent
rec-449-org,Willia,ASPINALL,Agnes,ASPINALL,1732-05-26,William,fisherman,PRODGAR,M,gentlemans servant
rec-4490-org,Robert,SMITHYMAN,Ellen,SMITHYMAN,1758-02-21,Peter,tailor,SMITH,M,silk weaver
rec-4491-dup-0,Elija,SMITHYMAN,Ellen,SMITHYMAN,1758-02-21,Peter,tailor,SMITH,F,silk weaver
rec-4492-org,Jane,MILLER,Margaret,MILLER,1754-03-22,James,fitter's mate in factory,FAIRMAN,F,collier
rec-4493-org,Duncan,WRAY,Isabella,WRAY,1760-01-14,James,lace maker,JOHNSON,M,servant
rec-4494-org,Jane,WOOLER,Agness,WOOLER,1755-05-13,James,wine cooper,CHAPMAN,F,labourer
rec-4495-dup-0,Dafid,FOORD,Helen,FOORD,1756-12-03,James,master butcher,BIRD,M,foreman- dyers and finishers
rec-4496-dup-0,Patrick,POLLAuD,Isabella,POLLARD,1761-06-20,Alexander,farmer,DRIOER,M,clerical
rec-4497-org,Jessie,BRIGGS,Julia,BRIGGS,1756-08-06,Francis,cab proprietor,TWEMLOW,F,ag lab
rec-4498-dup-0,Johabn,BRIGGS,Julia,BRIGGS,1756-08-06,Francis,cab proprietor,TWEMLOW,F,ag lab
rec-4499-org,William,REES,Mary,REES,1755-05-13,Willia,sheep shear forger,DYER,M,farmer
rec-45-org,Catherine,BAKER,Isabella,BAKER,1722-07-20,David,brakesman (railway),CRABB,F,police
rec-450-org,Charles,HOLLINSWORTH,Elisabeth,HOLLINSWORTH,1736-11-25,Francis,servant,SMITH,M,spinner
rec-4500-org,Willia,PEYMAN,Helen,PEYMAN,1757-02-22,Robt,domestic servant,PETERSON,M,cordwainer
rec-4501-org,Andrew,PAGE,Isabella,PAGE,1755-10-31,John,labourer,HOLLOWAY,M,engineer (craft)
rec-4502-org,Margaret,GOWEN,Mary,GOWEN,1753-12-08,John,furniture broker,SMITH,F,skimmer
rec-4503-org,Marthie,LUTTEN,Agnes,LUTTEN,1758-04-10,Alexander,tailor,LAWRENCE,F,builder
rec-4504-org,Jane,JOHNSON,Margaret,JOHNSON,1765-07-24,William,ag lab,BLAKE,F,farm labourer
rec-4505-dup-0,Alexr,PRESSWEL,Margaret,PRESSWELL,1756-07-29,William,stonemason,ALLEN,M,draughtsman
rec-4506-org,Agnes,TALLIS,Jane,TALLIS,1759-12-08,Alexander,tailor,BARRON,F,labourer
rec-4507-org,Agnes,CARMICHAEL,Florence,CARMICHAEL,1753-09-09,Robert,labourer,HUNTER,F,shoemaker
rec-4508-org,Margaret,MAHOOD,Margaret,MAHOOD,1754-09-27,George,ag lab,FIRMAN,F,boilermaker
rec-4509-org,Joseph,ELLIS,Isabella,ELLIS,1757-04-20,Joseph,plumber,WILLIS,M,farm bailiff
rec-451-org,Mary,COCK,Charlotte,COCK,1736-04-23,Andrew,labourer,BAILEY,F,gardener
rec-4510-org,Helen,PRATT,Ann,PRATT,1756-08-31,Joseph,farmer,GIBBON,F,tailor
rec-4511-org,John,MADDOCK,Ann,MADDOCK,1755-01-21,James,watch maker,LOW,M,chambermaid
rec-4512-org,George,RUSSELL,Alice,RUSSELL,1757-07-11,Alexander,insurance clerk,PAGE,M,weaver
rec-4513-org,Jane,WALKER,Mary,WALKER,1755-07-22,James,weaver,HALUM,F,bargeman
rec-4514-org,Will,READ,Mary,READ,1764-12-01,G,clothier,STOKES,M,pianoforte maker
rec-4515-org,Christina,IRVING,Jane,IRVING,1764-02-02,Allan,dressmaker,DELL,F,bootmaker
rec-4516-org,James,KING,Ellen,KING,1761-06-14,Michael,shoemaker,CAMPBELL,M,plumber
rec-4517-org,Charles,BIRKBECT,Sarah,BIRKBECT,1755-11-20,Thomas,farmer,LEWIS,M,builder
rec-4518-org,Isabella,LAWRENCE,Susan,LAWRENCE,1753-08-29,John,tinplate worker,GELLY,F,ag lab
rec-4519-dup-0,Johm,MORAN,Alison,MORAN,1753-08-02,Frederick,lithographer,COLLIS,M,quarryman
rec-452-org,Isabella,COWE,Alexa,COWE,1744-09-28,Andrew,farmer,RIERDAM,F,dressmaker
rec-4520-org,Ninion,RAWES,Harriet,RAWES,1757-12-07,John,butcher,COUPER,M,printer
rec-4521-org,Helen,RAWES,Harriet,RAWES,1757-12-07,John,butcher,COUPER,F,printer
rec-4522-dup-0,James,TIBjBOT,Jemima,TIBBOT,1757-09-08,Robert,labourer,READY,M,mill labourer
rec-4523-dup-0,Alexander,MILN,Johan,MILNE,1757-05-30,Robert,mackintosh manufacturer,SMITH,M,farmer
rec-4524-org,Elizabeth,BOWLES,Isabella,BOWLES,1761-02-20,John,rule maker,JARRETT,F,sawyer
rec-4525-org,Jane,WOODHEAD,Mary,WOODHEAD,1758-08-31,James,carman (trams),FOTHERGILL,F,mariner
rec-4526-dup-0,Ann,BRAYBO,Isabella,BRAYBON,1775-04-10,George,probationer nurse,WILLIAMS,F,baptist minister
rec-4527-org,Peter,HALLEY,Helen,HALLEY,1765-12-28,William,needlemaker,HOWEY,M,shipyard labourer
rec-4528-org,Isabella,MARSHALL,Agnes,MARSHALL,1756-11-13,Robert,labourer,HAY,F,farmer
rec-4529-org,Rose,TICE,Maggie,TICE,1757-06-24,Alexander,blacksmith,MORGAN,F,maid
rec-453-org,Jane,PAGE,Margaret,PAGE,1735-12-04,William,wheelwright,HUGHES,F,coal miner
rec-4530-org,Mary,PHILLIPS,Jessie,PHILLIPS,1757-02-16,Thomas,blockmaker (for ships rigging),DOUNEY,F,stockbrokers clerk
rec-4531-dup-0,Jany,HENDERSON,Amelia,HENDERSON,1760-08-24,William,shoemaker,GORDEN,F,royal marine
rec-4532-org,Lillias,KELSEY,Margery,KELSEY,1765-01-26,Thomas,farm servant,HANTBY,F,farm carter
rec-4533-org,Jane,BARKER,Isabella,BARKER,1757-07-12,John,labourer,TRUMLYN,F,collector of guardians
rec-4534-org,Christina,EVANS,Mary,EVANS,1757-12-02,Walter,fisherman,SMITH,F,dairyman
rec-4535-dup-0,Willism,SUGDEN,Lucindia,SUGDEN,1755-09-10,Henry,ag lab,WALTON,M,gardener
rec-4536-dup-0,James,BETST,Jane,BETTS,1756-12-01,John,blind makers fitter,KNIVETON,M,medical practitioner
rec-4537-org,Christopher,HOLMES,Mary,HOLMES,1764-10-24,John,district railway inspector,CONNELL,M,contract plasterer
rec-4538-dup-0,Willviam,HOLMES,Mary,HOLMES,1764-10-24,John,district railway inspector,CONNELL,M,contract plasterer
rec-4539-org,Isabella,BALLINGTON,Barbara,BALLINGTON,1756-01-16,David,timber salesman,HARRIS,F,lacemaker
rec-454-org,Elizabeth,HENDSON,Euphemia,HENDSON,1733-09-13,John,steelworks maintenance engineer,CANLEY,F,farmer
rec-4540-org,Alexander,LETTS,Mary,LETTS,1756-02-13,David,clerk,MCQUARRIE,M,money lender
rec-4541-dup-0,Thomas,KELESY,Susan,KELSEY,1757-01-23,John,night watchman,CLARKE,M,labourer
rec-4542-org,Mary,SPRATLEY,Janet,SPRATLEY,1762-11-22,Daniel,master bricklayer,LEATHERS,F,farmer
rec-4543-org,James,STEEN,Agnes,STEEN,1756-06-14,Laurence,ag lab,JOHNSTONE,M,fishmonger
rec-4544-dup-0,Jvhn,WALKER,Georgina,WALKER,1756-12-26,William,worsted spinner,RICHARDS,M,domestic servant
rec-4545-org,George,WALKER,Elizabeth,WALKER,1755-08-24,John,basket maker,MILLER,M,leadminer
rec-4546-org,Isabella,CHRISTIE,Maggie,CHRISTIE,1759-09-20,Robert,domestic servant,FENTON,F,weaver
rec-4547-org,William,MORE,Matilda,MORE,1757-03-25,James,lab,HARVEY,M,worsted weaver
rec-4548-org,Isabella,HELLIWELL,Catherine,HELLIWELL,1754-02-25,Thomas,coach body maker,JUNNOR,F,labourer
rec-4549-org,Margaret,ELLIOTT,Elspet,ELLIOTT,1754-07-30,Peter,transferor in pottery,FENNER,F,labourer
rec-455-dup-0,Catherien,CAKLEY,Mary,CAKLEY,1729-01-24,Robert,painter,BURN,F,labourer
rec-4550-org,George,TRAVESE,Mary,TRAVESE,1757-09-03,Donald,moulder,SUMNER,M,miller
rec-4551-org,Roderick,WITHER,Isobella,WITHER,1754-08-08,Samuel,sawyer,KITCHEN,M,stoker
rec-4552-org,Margaret,GOSLING,Isabella,GOSLING,1777-11-25,Samuel,soldier,HUGHES,F,blacksmith
rec-4553-org,Bridget,MCNEAL,Flora,MCNEAL,1764-10-22,Edwin,cabinet maker,HARRIS,F,coal hewer
rec-4554-org,John,MEEARS,Alice,MEEARS,1759-03-10,John,unregistered nurse attending births and deaths,BROOK,M,labourer
rec-4555-org,Ann,BARTON,Lindsey,BARTON,1759-12-15,Robert,labourer,THOMAS,F,fellowship porter
rec-4556-org,Jane,HAY,Elizabeth,HAY,1755-08-29,William,clerk,STURROCK,F,labourer
rec-4557-org,Kate,LIPHOT,Eliza,LIPHOT,1756-02-14,John,salvation army officer,BETTS,F,tailoress
rec-4558-org,Jane,NEWLOVE,Anna,NEWLOVE,1758-11-20,Archibald,nanny,HALL,F,butchers assistant
rec-4559-org,Ann,KNOX,Jane,KNOX,1754-01-31,George,accountant,DUFFY,F,honourable east india service
rec-456-org,Margaret,ROBERTSON,Mary,ROBERTSON,1731-11-27,Patrick,publican,PRICE,F,grocer
rec-4560-org,Robert,DICKENS,Janet,DICKENS,1754-05-08,William,bricklayer,BESWICK,M,commission agent
rec-4561-dup-0,Bethea,HORBELkS,Janet,HORBELLS,1758-11-28,Mathew,farmer,CLARK,F,labourer
rec-4562-dup-0,Willism,PARKER,Jessie,PARKER,1759-10-05,James,mariner,FRANKLAND,M,customs house officer
rec-4563-dup-0,Georgd,BARNS,Ann,BARNS,1756-05-09,Alexander,electrical engineer,ASHWORTH,M,ship owner
rec-4564-dup-0,Jessie,TRELE,Catherine,TREBLE,1764-05-24,David,labourer,DELAY,F,domestic servant
rec-4565-org,Mary,BRACKER,Fanny,BRACKER,1756-09-06,William,carter,SALMON,F,joiner
rec-4566-org,Thomas,SMITH,Dinah,SMITH,1754-06-13,James,lamplighter,COOK,M,farmer
rec-4567-org,Robert,LEISHMAN,Elizabeth,LEISHMAN,1753-07-21,Will,retail grocer,TINTO,M,labourer
rec-4568-org,Elisabeth,LAIDLAW,Betsy,LAIDLAW,1754-08-21,Robert,insurance agent,MILWARD,F,lab
rec-4569-org,Bridget,CAMPBELL,Mary,CAMPBELL,1754-03-25,Richard,van driver,WALKER,F,coal merchant
rec-457-org,Margaret,SPECKWELL,Jessie,SPECKWELL,1746-07-16,William,tar pavior,BROWN,F,chemist assistant
rec-4570-dup-0,Robret,LOWDEN,Hannah,LOWDEN,1756-10-18,Thos,upholsterer,TYSON,M,tanner
rec-4571-org,Robert,WALKER,Janet,WALKER,1766-05-29,John,dressmaker,STOREY,M,postmaster
rec-4572-dup-0,Jon,WALKER,Janet,WALKER,1766-05-29,John,dressmaker,STOREY,M,postmaster
rec-4573-org,William,WHITEHEAD,Annie,WHITEHEAD,1755-06-08,Willia,gardener,DAY,M,railway policeman
rec-4574-org,Will,HENDERSON,Eliza,HENDERSON,1756-12-19,John,farmer,HORN,M,spademaker
rec-4575-org,Elizabeth,POOLE,Agnes,POOLE,1754-08-19,Sinclair,labourer,PARFITT,F,tailoress
rec-4576-org,Mary,WARTH,Maggie,WARTH,1762-07-14,James,grocer,TANBER,F,farmer
rec-4577-org,Margaret,SINCLAIR,Jessie,SINCLAIR,1759-12-30,William,army officer,PRATT,F,cotton spinner
rec-4578-org,Mary,SOWDEN,Jessie,SOWDEN,1756-08-08,Willm,school teacher,ROBERTS,F,grocery assistant
rec-4579-org,Alexander,KILWIELL,Ann,KILWIELL,1755-06-06,John,farmer,HARRIS,M,straw plaiter
rec-458-org,Margt,NEAL,Elizabeth,NEAL,1741-02-01,Archibald,boat hirer,PYM,F,type founder
rec-4580-dup-0,Barpara,MCKENNA,Anne,MCKENNA,1757-07-10,John,butler,COOPER,F,gas fitter
rec-4581-org,Grace,LANSPERRY,Jane,LANSPERRY,1762-07-15,Daniel,dredgerman,HUNT,F,plasterer
rec-4582-org,Isabella,DODDS,Elizth,DODDS,1757-04-15,William,lab,GRUNCEL,F,lace warehouseman
rec-4583-org,Ellen,WORTHINGTON,Margaret,WORTHINGTON,1754-07-04,Duncan,sailmaker,RICE,F,ploughman
rec-4584-org,William,MARTYN,Mary,MARTYN,1756-08-03,Peter,labourer,SMITH,M,housekeeper
rec-4585-org,Archibald,O'KANE,Janet,O'KANE,1762-09-07,Charles,gardener,SOUTH,M,licensed victualler
rec-4586-org,Elizabeth,MCMANN,Mary,MCMANN,1759-06-02,John,railway fireman,BRAMWELL,F,joiner
rec-4587-org,Margaret,HORSCRAFT,Janet,HORSCRAFT,1757-01-08,Alexander,carpenter,MCKINLAY,F,drum setter
rec-4588-org,Richard,MATHIESON,Eliza,MATHIESON,1757-05-13,John,grocer,GREEN,M,butcher's knife hafter
rec-4589-dup-0,Marg5,THOMSON,Jane,THOMSON,1753-09-26,Hugh,domestic servant,MORRIS,F,lab
rec-459-org,Elizabeth,PARKINSON,Helen,PARKINSON,1735-02-21,Alexander,housemaid,CROW,F,jeweller
rec-4590-org,Elizabeth,WINSEY,Christina,WINSEY,1754-10-21,Alexander,electricity meter reader,LONGMUIR,F,grocer and tallow chandler
rec-4591-org,Willia,MCQUEEN,Isabella,MCQUEEN,1755-01-23,David,labourer,PEARSON,M,auxhilliary nurse
rec-4592-dup-0,Willian,HALL,Christina,HALL,1762-09-16,James,stationer,HAGMAIRE,M,coal agent
rec-4593-org,James,COE,Margaret,COE,1754-10-27,Daniel,general practitioner,SEWELL,M,brass turner and gas fitter
rec-4594-org,Jane,STONER,Ann,STONER,1755-07-28,Wm,confectioner,HILL,F,servant
rec-4595-dup-0,Chrisdina,COMBER,Elizabeth,COMBER,1753-10-12,James,grocer,BEAN,F,school teacher
rec-4596-org,Margaret,MCCARTNEY,Grace,MCCARTNEY,1762-05-18,Thomas,barman,ANTWISTLE,F,proprietor glass merchant & craftsman
rec-4597-dup-0,Jamesh,HOLMES,Mary,HOLMES,1758-10-26,James,railway signalman,GORDON,M,servant
rec-4598-org,William,CONNEL,Ann,CONNEL,1755-07-15,Hugh,butcher,COTTON,M,weaver
rec-4599-org,Bernard,TYRES,Christina,TYRES,1754-07-03,James,pharmacist,SULLIVAN,M,ag lab
rec-46-org,John,COWE,Alexa,COWE,1727-03-04,Andrew,farmer,RIERDAM,M,dressmaker
rec-460-org,Anne,VARLEY,Annie,VARLEY,1733-06-24,James,gold digger,TWEMLOW,F,lacemaker
rec-4600-org,Margaret,TYRES,Christina,TYRES,1754-07-03,James,pharmacist,SULLIVAN,F,ag lab
rec-4601-org,Isabella,WILBY,Mary,WILBY,1755-11-25,David,silversmith,MCAULAY,F,farm lab
rec-4602-dup-0,Anrdew,CARROL,Mary,CARROL,1754-10-20,Henry,shoemaker,STONE,M,stonemason
rec-4603-org,James,DEARDEN,Jane,DEARDEN,1762-10-06,Henry,milliner,ATKIN,M,shoemaker
rec-4604-org,John,READ,Agnes,READ,1754-09-03,Andrew,coal merchant and carrier,JAKEMAN,M,engineer
rec-4605-org,George,HILL,Janet,HILL,1755-07-05,Thomas,postman,HITCHCOCK,M,private in royal irish regiment
rec-4606-dup-0,Nil,SIMPSON,Hellen,SIMPSON,1755-02-19,William,police detective,MASON,M,wagon agent
rec-4607-org,Alexander,REES,Cath,REES,1755-08-15,James,shoemaker,JENKINS,M,labourer
rec-4608-org,James,WOODMAN,Jessie,WOODMAN,1758-11-06,Duncan,railway worker,JONES,M,framework knitter
rec-4609-org,Jessie,MOIR,Catherine,MOIR,1762-08-31,John,structural engineer,BARK,F,railway inspector
rec-461-org,Jessie,VARLEY,Annie,VARLEY,1733-06-24,James,gold digger,TWEMLOW,F,lacemaker
rec-4610-org,Annie,HART,Agnes,HART,1756-08-31,James,lab,WILLIAMS,F,iron master
rec-4611-org,Elizab,LISTER,Ann,LISTER,1754-01-29,James,servant,MEADE,F,manager
rec-4612-org,James,LISTER,Ann,LISTER,1754-01-29,James,servant,MEADE,M,manager
rec-4613-org,Sarah,DANKSTER,Margt,DANKSTER,1754-10-23,James,veterinary surgeon,WEYHAM,F,farm labourer working with traction engines
rec-4614-org,James,CRIPPS,Barbara,CRIPPS,1756-01-21,George,cab driver,BELL,M,farmer
rec-4615-org,Madline,MCINNES,Ellen,MCINNES,1756-08-21,Robert,gas stoker,GRANT,F,paper hanger
rec-4616-org,Thomas,EVANS,Jane,EVANS,1757-03-04,David,mariner,WARD,M,miner
rec-4617-dup-0,Sarah,REE,Christina,REED,1757-04-15,John,corn merchant,ELKIN,F,labourer
rec-4618-org,John,FITZGERALD,Grace,FITZGERALD,1753-05-13,Peter,landed proprietor,DYSON,M,lab
rec-4619-org,Peter,HENSHAW,Elizabeth,HENSHAW,1758-11-26,Andrew,thatcher,MCDONALD,M,carpenter
rec-462-org,John,MATHIESON,Elisabeth,MATHIESON,1732-04-03,Andrew,farmer,PLYME,M,contractors carter
rec-4620-org,Michael,BAZIER,Isabella,BAZIER,1755-12-11,Arthur,computer programmer,TROTT,M,book binder
rec-4621-org,Alex,LOUTTIT,Margaret,LOUTTIT,1756-04-23,Thomas,fitter and turner,PARROTT,M,local government officer
rec-4622-org,George,WHITNEY,Louisa,WHITNEY,1756-06-09,Will,i.c dept- mill,ADAM,M,farmer
rec-4623-org,Margaret,JONES,Catherine,JONES,1757-03-05,Alexander,tailor,LANE,F,nursery hand
rec-4624-dup-0,Elizapeth,DAWSON,Margaret,DAWSON,1759-09-22,George,gas works stoker,HARDIE,F,domestic servant
rec-4625-org,Elizabeth,MILLS,Mary,MILLS,1757-08-06,Alexander,colliery traffic manager,JULIAN,F,miner
rec-4626-org,James,RINGSTAND,Elizabeth,RINGSTAND,1759-03-05,Wm,captain,FOX,M,cotton comber tenter
rec-4627-org,James,LEMINON,Mary,LEMINON,1758-05-04,James,electrician,PARKINSON,M,cold storage checker
rec-4628-org,Mary,HUGHES,Bridget,HUGHES,1757-10-09,Graham,domestic servant,TINKLER,F,extra man customs
rec-4629-org,Ann,GAY,Mary,GAY,1756-11-11,David,corn porter,ROBERTS,F,licensed victualler
rec-463-org,Will,BROADBENT,Isabella,BROADBENT,1741-01-29,Richard,labourer,HOOD,M,engineer
rec-4630-org,Mary,FARMS,Joan,FARMS,1763-10-31,Peter,farmer,ARMSTRONG,F,blacksmith
rec-4631-org,Ann,CLEMENT,Ann,CLEMENT,1762-05-23,Wm,draper,HUGHES,F,farmer
rec-4632-dup-0,Arxie,MARRIOTT,Margt,MARRIOTT,1765-03-25,David,bank clerk,CUTLER,M,carpenter
rec-4633-dup-0,Jesie,MCDIARMID,Mary,MCDIARMID,1756-08-30,Thomas,cloth dresser,WARWICK,F,labourer
rec-4634-org,Eliza,MCCALL,Hannah,MCCALL,1756-06-03,John,railway enginer driver,PERT,F,coal carter
rec-4635-org,Robert,ELSLEY,Elizabeth,ELSLEY,1755-12-10,Robt,dressmaker,BANTHORP,M,chase keeper
rec-4636-dup-0,Ann,JNOES,Jessie,JONES,1754-09-02,Robert,proprietor,FAIRHURST,F,farmer
rec-4637-org,Eliza,SYKES,Margaret,SYKES,1755-05-13,John,farm carter,WARING,F,tobacconist
rec-4638-org,John,EDMOND,Margaret,EDMOND,1762-05-04,Peter,bricklayer,PELLS,M,blacksmith
rec-4639-org,Catherine,SYMN,Mary,SYMN,1760-01-03,Robert,shoe closer,BAILEY,F,bootmaker
rec-464-org,Margaret,CHARLWOOD,Maud,CHARLWOOD,1738-09-28,Andrew,farmer,KENT,F,army captain
rec-4640-dup-0,Jans,DOW,Jessie,DOW,1756-10-23,Hugh,house carpenter,INGLIS,F,clockmaker
rec-4641-dup-0,Msry,SWALLOW,Margaret,SWALLOW,1757-12-03,Simon,salvation army officer,RUSSELL,F,lab
rec-4642-org,Rodger,LEANEY,Alice,LEANEY,1758-02-06,Robert,schoolmaster,ARGENT,M,tailor
rec-4643-org,Lachlan,DALRYMPLE,Margaret,DALRYMPLE,1764-04-28,George,builder,PEERS,M,lab
rec-4644-org,Bella,PEARCE,Jessie,PEARCE,1762-04-18,Alexander,hosiery finishing supervisor,ANDERSON,F,transport worker
rec-4645-org,Mary,REES,Ann,REES,1770-01-04,John,bank clerk,SANDOE,F,publican
rec-4646-org,Andrew,ONELL,Mary,ONELL,1755-11-24,Malcom,fisherman,GRAHAM,M,lab
rec-4647-dup-0,Jon,GRAY,Jane,GRAY,1754-07-10,Malachi,cordwainer,EVANS,M,woodman
rec-4648-org,William,DOBBEN,Elizabeth,DOBBEN,1754-08-22,Robert,parish road labourer,BADDINGTON,M,dyers labourer
rec-4649-org,Wm,THOMAS,Agnes,THOMAS,1757-01-01,Andrew,decorator,BROWN,M,gamekeeper
rec-465-dup-0,Jon,HARRIS,Maggie,HARRIS,1731-02-15,Alexander,pharmacist,WESTHAL,M,sheet metal worker
rec-4650-org,Eliza,CHAPMAN,Elizabeth,CHAPMAN,1756-03-24,Thomas,cotton weaver,LILLY,F,butcher
rec-4651-org,Thomas,ADENHEAD,Jessie,ADENHEAD,1765-10-14,Murdoch,painter,WILKINSON,M,cutler
rec-4652-org,John,HOGG,Jessie,HOGG,1762-04-04,Alexr,ag lab,BARKER,M,labourer
rec-4653-org,William,DOBIE,Mary,DOBIE,1756-10-22,John,labourer,ALLISON,M,cordwainer
rec-4654-org,Susan,BASTOW,Catherine,BASTOW,1757-10-17,David,labourer,ROSE,F,bank clerk
rec-4655-org,Henry,MORAN,Mary,MORAN,1762-08-24,John,teacher,AMES,M,fancy tiler
rec-4656-dup-0,Esthe4,ASTLE,Ellen,ASTLE,1755-05-17,John,joiner,BOWMAN,F,labourer
rec-4657-org,Cath,BRYAN,Mary,BRYAN,1754-12-10,Andrew,ag lab,HOLLINSWORTH,F,nanny
rec-4658-org,Merion,FOX,Catherina,FOX,1762-02-23,Alexander,nailer,JOHNSON,F,domestic servant
rec-4659-dup-0,Bridjyt,TONNOR,Jeannie,TONNOR,1767-04-26,John,dressmaker,SHARP,F,turner (engineering)
rec-466-org,Agness,PEFFERIL,Margt,PEFFERIL,1732-02-03,William,carpenter,SOMERS,F,lab
rec-4660-org,Marjory,COXON,Mary,COXON,1757-05-14,James,butcher,PUTTON,F,office writer
rec-4661-org,James,HAYWOOD,Christy,HAYWOOD,1757-05-02,John,mechanic,BISHOP,M,coachman
rec-4662-dup-0,Johm,FAWCETT,Jane,FAWCETT,1755-03-09,Edward,farm bailiff,GALLAGHER,M,yeoman
rec-4663-org,David,EVETTS,Annie,EVETTS,1761-02-17,Thomas,lab,WARD,M,clerk in mercers company
rec-4664-org,William,EVETTS,Annie,EVETTS,1761-02-17,Thomas,lab,WARD,M,clerk in mercers company
